Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Argentina,Copa de la Liga Profesional,2021,12/2/2021,22:15,Banfield,Racing Club,2,0,H,2.32,3.11,3.43,2.37,3.34,3.5,2.26,3.05,3.23
Argentina,Copa de la Liga Profesional,2021,13/2/2021,0:30,Central Cordoba,Colon Santa FE,0,3,A,2.91,2.92,2.79,2.96,3.14,2.79,2.78,2.93,2.66
Argentina,Copa de la Liga Profesional,2021,13/2/2021,0:30,Union de Santa Fe,Atl. Tucuman,2,2,D,2.28,3.21,3.4,2.28,3.52,3.4,2.21,3.21,3.19
Argentina,Copa de la Liga Profesional,2021,13/2/2021,20:10,Aldosivi,Godoy Cruz,1,2,A,2.43,3.32,3.02,2.49,3.48,3.02,2.4,3.2,2.88
Argentina,Copa de la Liga Profesional,2021,13/2/2021,20:10,Talleres Cordoba,Patronato,1,0,H,1.68,3.59,5.72,1.73,3.7,5.78,1.67,3.46,5.33
Argentina,Copa de la Liga Profesional,2021,13/2/2021,22:20,Velez Sarsfield,Newells Old Boys,1,0,H,2.04,3.37,3.87,2.26,3.4,4.04,2.05,3.22,3.59
Argentina,Copa de la Liga Profesional,2021,14/2/2021,0:30,San Lorenzo,Arsenal Sarandi,2,1,H,2.23,3.12,3.63,2.23,3.48,4.09,2.14,3.2,3.38
Argentina,Copa de la Liga Profesional,2021,14/2/2021,20:10,Defensa y Justicia,Huracan,3,2,H,1.76,3.7,4.76,1.83,3.72,5,1.74,3.5,4.55
Argentina,Copa de la Liga Profesional,2021,14/2/2021,22:20,Boca Juniors,Gimnasia L.P.,2,2,D,1.65,3.79,5.66,1.68,3.84,6,1.63,3.62,5.32
Argentina,Copa de la Liga Profesional,2021,15/2/2021,0:30,Estudiantes L.P.,River Plate,2,1,H,5.79,3.78,1.63,5.79,3.78,1.83,5.1,3.52,1.67
Argentina,Copa de la Liga Profesional,2021,15/2/2021,22:15,Rosario Central,Argentinos Jrs,2,1,H,2.27,3.16,3.47,2.3,3.25,3.8,2.16,3.07,3.47
Argentina,Copa de la Liga Profesional,2021,16/2/2021,0:30,Independiente,Lanus,0,1,A,2.53,3.24,2.94,2.53,3.46,3,2.41,3.21,2.85
Argentina,Copa de la Liga Profesional,2021,19/2/2021,22:15,Gimnasia L.P.,Talleres Cordoba,3,0,H,2.63,3,3.03,2.79,3.18,3.06,2.54,2.94,2.9
Argentina,Copa de la Liga Profesional,2021,20/2/2021,0:30,Arsenal Sarandi,Banfield,0,2,A,4.76,3.64,1.78,4.87,3.75,1.8,4.52,3.55,1.74
Argentina,Copa de la Liga Profesional,2021,20/2/2021,20:10,Godoy Cruz,Estudiantes L.P.,0,2,A,3.58,3.16,2.23,3.58,3.36,2.25,3.33,3.14,2.17
Argentina,Copa de la Liga Profesional,2021,20/2/2021,20:10,Lanus,Defensa y Justicia,2,1,H,3.04,3.23,2.46,3.1,3.44,2.47,2.93,3.21,2.36
Argentina,Copa de la Liga Profesional,2021,20/2/2021,22:20,Racing Club,Aldosivi,2,2,D,1.71,3.68,5.15,1.75,3.85,5.5,1.69,3.62,4.77
Argentina,Copa de la Liga Profesional,2021,21/2/2021,0:30,River Plate,Rosario Central,3,0,H,1.32,5.54,8.92,1.35,5.75,10,1.31,5.26,8.34
Argentina,Copa de la Liga Profesional,2021,21/2/2021,20:10,Argentinos Jrs,Platense,0,1,A,2.63,2.89,3.15,2.63,3.2,3.32,2.43,2.97,3.03
Argentina,Copa de la Liga Profesional,2021,21/2/2021,20:10,Sarmiento Junin,Velez Sarsfield,1,2,A,4,3.33,2.02,4,3.51,2.11,3.71,3.27,1.99
Argentina,Copa de la Liga Profesional,2021,21/2/2021,22:20,Patronato,Independiente,0,1,A,3.59,3.2,2.2,3.77,3.3,2.2,3.57,3.1,2.1
Argentina,Copa de la Liga Profesional,2021,22/2/2021,0:30,Newells Old Boys,Boca Juniors,0,1,A,4.42,3.4,1.9,4.5,3.5,2.08,3.93,3.29,1.93
Argentina,Copa de la Liga Profesional,2021,22/2/2021,22:15,Atl. Tucuman,Central Cordoba,1,2,A,2.39,3.21,3.19,2.42,3.44,3.25,2.28,3.21,3.05
Argentina,Copa de la Liga Profesional,2021,22/2/2021,22:15,Huracan,Union de Santa Fe,1,1,D,2.63,3.28,2.79,2.67,3.3,2.94,2.52,3.13,2.75
Argentina,Copa de la Liga Profesional,2021,23/2/2021,0:30,Colon Santa FE,San Lorenzo,2,0,H,2.52,3.08,3.1,2.6,3.22,3.11,2.46,3.01,2.97
Argentina,Copa de la Liga Profesional,2021,26/2/2021,22:15,Aldosivi,Arsenal Sarandi,3,0,H,2.36,3.34,3.12,2.38,3.48,3.3,2.27,3.24,3.05
Argentina,Copa de la Liga Profesional,2021,26/2/2021,22:15,Defensa y Justicia,Patronato,1,0,H,1.44,4.19,8.37,1.5,4.38,8.37,1.45,4.04,7.1
Argentina,Copa de la Liga Profesional,2021,27/2/2021,0:30,Argentinos Jrs,Velez Sarsfield,0,2,A,3.83,3.14,2.15,4.08,3.36,2.19,3.65,3.13,2.08
Argentina,Copa de la Liga Profesional,2021,27/2/2021,20:10,Banfield,Colon Santa FE,0,3,A,2.19,3.09,3.79,2.2,3.28,3.83,2.13,3.06,3.56
Argentina,Copa de la Liga Profesional,2021,27/2/2021,20:10,Talleres Cordoba,Newells Old Boys,2,2,D,2.21,3.28,3.48,2.26,3.35,3.88,2.18,3.13,3.37
Argentina,Copa de la Liga Profesional,2021,27/2/2021,22:20,Independiente,Gimnasia L.P.,1,0,H,2.47,3.07,3.2,2.51,3.2,3.3,2.39,2.96,3.11
Argentina,Copa de la Liga Profesional,2021,28/2/2021,0:30,San Lorenzo,Central Cordoba,0,4,A,1.81,3.4,4.96,1.83,3.62,4.96,1.78,3.38,4.59
Argentina,Copa de la Liga Profesional,2021,28/2/2021,20:10,Platense,River Plate,0,1,A,12.22,4.88,1.31,12.43,5.45,1.39,9.79,5,1.3
Argentina,Copa de la Liga Profesional,2021,28/2/2021,22:20,Estudiantes L.P.,Racing Club,0,0,D,2.4,3.06,3.34,2.45,3.28,3.35,2.37,3,3.14
Argentina,Copa de la Liga Profesional,2021,1/3/2021,0:30,Boca Juniors,Sarmiento Junin,1,1,D,1.34,5.04,9.34,1.43,5.04,9.56,1.37,4.54,7.97
Argentina,Copa de la Liga Profesional,2021,1/3/2021,22:15,Union de Santa Fe,Lanus,3,2,H,2.76,3.36,2.61,2.77,3.52,2.8,2.63,3.26,2.57
Argentina,Copa de la Liga Profesional,2021,2/3/2021,0:30,Rosario Central,Godoy Cruz,2,2,D,1.88,3.68,4.12,1.95,3.8,4.2,1.86,3.52,3.89
Argentina,Copa de la Liga Profesional,2021,5/3/2021,22:15,Newells Old Boys,Independiente,1,2,A,2.65,3.07,2.93,2.74,3.28,3.04,2.51,3.02,2.85
Argentina,Copa de la Liga Profesional,2021,6/3/2021,0:30,Central Cordoba,Banfield,1,1,D,3.61,3.03,2.29,3.82,3.28,2.4,3.46,3.09,2.14
Argentina,Copa de la Liga Profesional,2021,6/3/2021,20:10,Godoy Cruz,Platense,3,1,H,2.48,3.25,3,2.57,3.34,3.23,2.4,3.11,2.93
Argentina,Copa de la Liga Profesional,2021,6/3/2021,20:10,Sarmiento Junin,Talleres Cordoba,1,1,D,3.44,3.23,2.25,3.6,3.23,2.47,3.28,3.06,2.24
Argentina,Copa de la Liga Profesional,2021,6/3/2021,22:20,Colon Santa FE,Aldosivi,2,1,H,1.7,3.64,5.37,1.79,3.75,5.42,1.68,3.53,4.99
Argentina,Copa de la Liga Profesional,2021,6/3/2021,22:20,Lanus,Atl. Tucuman,2,1,H,1.57,4.05,5.97,1.6,4.38,6.5,1.53,4.04,5.6
Argentina,Copa de la Liga Profesional,2021,7/3/2021,0:30,San Lorenzo,Huracan,1,1,D,2.07,3.17,4.07,2.12,3.34,4.11,2.03,3.14,3.75
Argentina,Copa de la Liga Profesional,2021,7/3/2021,20:10,Arsenal Sarandi,Estudiantes L.P.,0,5,A,3.69,3.19,2.17,3.79,3.38,2.23,3.4,3.14,2.14
Argentina,Copa de la Liga Profesional,2021,7/3/2021,22:20,Gimnasia L.P.,Defensa y Justicia,1,1,D,2.9,3.13,2.63,2.9,3.28,2.7,2.76,3.07,2.55
Argentina,Copa de la Liga Profesional,2021,7/3/2021,22:20,Patronato,Union de Santa Fe,0,1,A,3.45,3.05,2.35,3.6,3.26,2.4,3.25,3.04,2.26
Argentina,Copa de la Liga Profesional,2021,8/3/2021,0:30,Velez Sarsfield,Boca Juniors,1,7,A,3.11,3.13,2.49,3.25,3.17,2.49,2.99,3.05,2.39
Argentina,Copa de la Liga Profesional,2021,8/3/2021,22:15,Racing Club,Rosario Central,1,0,H,2.25,3.36,3.3,2.26,3.47,3.5,2.17,3.24,3.22
Argentina,Copa de la Liga Profesional,2021,9/3/2021,0:30,River Plate,Argentinos Jrs,0,1,A,1.3,5.39,10.55,1.35,5.75,10.55,1.29,5.13,9.24
Argentina,Copa de la Liga Profesional,2021,10/3/2021,20:10,Platense,Sarmiento Junin,1,1,D,3,3.05,2.61,3.03,3.2,2.63,2.84,3,2.53
Argentina,Copa de la Liga Profesional,2021,12/3/2021,22:15,Aldosivi,Central Cordoba,1,2,A,2.79,2.97,2.86,2.79,3.24,2.87,2.61,2.98,2.76
Argentina,Copa de la Liga Profesional,2021,13/3/2021,0:30,Huracan,Lanus,0,0,D,3.47,3.4,2.16,3.54,3.5,2.28,3.29,3.3,2.11
Argentina,Copa de la Liga Profesional,2021,13/3/2021,0:30,Union de Santa Fe,Gimnasia L.P.,1,1,D,2.58,3.14,2.96,2.71,3.2,3,2.53,3.02,2.84
Argentina,Copa de la Liga Profesional,2021,13/3/2021,20:10,Platense,Racing Club,0,2,A,3.64,3.33,2.13,3.85,3.49,2.2,3.49,3.17,2.1
Argentina,Copa de la Liga Profesional,2021,13/3/2021,20:10,Talleres Cordoba,Velez Sarsfield,0,1,A,2.54,3.32,2.87,2.56,3.39,3.06,2.44,3.16,2.82
Argentina,Copa de la Liga Profesional,2021,13/3/2021,22:20,Argentinos Jrs,Godoy Cruz,2,0,H,2.06,3.24,3.97,2.12,3.37,4.22,2,3.17,3.8
Argentina,Copa de la Liga Profesional,2021,13/3/2021,22:20,Defensa y Justicia,Newells Old Boys,4,0,H,1.93,3.47,4.14,2.05,3.6,4.17,1.92,3.39,3.84
Argentina,Copa de la Liga Profesional,2021,14/3/2021,0:30,Estudiantes L.P.,Colon Santa FE,0,2,A,2.53,2.9,3.29,2.57,3.18,3.44,2.38,2.94,3.16
Argentina,Copa de la Liga Profesional,2021,14/3/2021,21:00,Boca Juniors,River Plate,1,1,D,3.06,3.11,2.52,3.09,3.39,2.66,2.9,3.07,2.44
Argentina,Copa de la Liga Profesional,2021,15/3/2021,0:30,Banfield,San Lorenzo,0,0,D,2.08,3.01,4.3,2.12,3.3,4.5,1.95,3.08,4.12
Argentina,Copa de la Liga Profesional,2021,15/3/2021,22:15,Atl. Tucuman,Patronato,4,2,H,2.2,3.23,3.57,2.29,3.3,3.67,2.16,3.11,3.39
Argentina,Copa de la Liga Profesional,2021,15/3/2021,22:15,Rosario Central,Arsenal Sarandi,2,1,H,1.87,3.68,4.15,1.95,3.7,4.8,1.84,3.48,4.06
Argentina,Copa de la Liga Profesional,2021,16/3/2021,0:30,Independiente,Sarmiento Junin,6,0,H,1.66,3.63,5.86,1.7,3.82,5.88,1.64,3.56,5.35
Argentina,Copa de la Liga Profesional,2021,19/3/2021,22:00,Newells Old Boys,Union de Santa Fe,0,0,D,2.2,3.5,3.27,2.3,3.53,3.4,2.2,3.28,3.14
Argentina,Copa de la Liga Profesional,2021,20/3/2021,0:30,Central Cordoba,Estudiantes L.P.,1,1,D,3.55,3.15,2.25,3.75,3.3,2.32,3.41,3.03,2.19
Argentina,Copa de la Liga Profesional,2021,20/3/2021,17:00,Gimnasia L.P.,Atl. Tucuman,2,0,H,1.85,3.72,4.2,1.89,3.72,4.75,1.8,3.42,4.34
Argentina,Copa de la Liga Profesional,2021,20/3/2021,17:00,Patronato,Huracan,0,1,A,2.65,2.98,3.02,2.7,3.17,3.03,2.55,2.95,2.86
Argentina,Copa de la Liga Profesional,2021,20/3/2021,19:15,Banfield,Lanus,2,0,H,2.35,3.03,3.47,2.36,3.18,3.47,2.26,3,3.29
Argentina,Copa de la Liga Profesional,2021,20/3/2021,21:30,Velez Sarsfield,Independiente,1,0,H,2.49,3.29,2.95,2.59,3.34,3.16,2.37,3.15,2.97
Argentina,Copa de la Liga Profesional,2021,21/3/2021,0:00,Godoy Cruz,River Plate,1,6,A,8.94,4.85,1.36,8.94,5.05,1.4,7.8,4.68,1.36
Argentina,Copa de la Liga Profesional,2021,21/3/2021,17:00,Sarmiento Junin,Defensa y Justicia,3,1,H,6.66,3.98,1.54,7.35,4.45,1.58,6.31,3.98,1.5
Argentina,Copa de la Liga Profesional,2021,21/3/2021,19:15,Colon Santa FE,Rosario Central,0,0,D,1.89,3.41,4.43,1.96,3.48,4.43,1.9,3.26,4.1
Argentina,Copa de la Liga Profesional,2021,21/3/2021,21:30,San Lorenzo,Aldosivi,1,2,A,1.83,3.55,4.54,1.91,3.56,4.75,1.84,3.32,4.32
Argentina,Copa de la Liga Profesional,2021,22/3/2021,0:00,Boca Juniors,Talleres Cordoba,1,2,A,1.56,3.78,6.88,1.61,3.9,6.9,1.55,3.68,6.22
Argentina,Copa de la Liga Profesional,2021,22/3/2021,22:00,Arsenal Sarandi,Platense,0,0,D,2.88,3.28,2.55,2.91,3.35,2.75,2.74,3.18,2.51
Argentina,Copa de la Liga Profesional,2021,23/3/2021,0:15,Racing Club,Argentinos Jrs,1,0,H,2.34,3.26,3.22,2.37,3.31,3.3,2.29,3.11,3.13
Argentina,Copa de la Liga Profesional,2021,24/3/2021,22:15,Atl. Tucuman,Huracan,1,1,D,2.27,3.37,3.26,2.32,3.44,3.27,2.25,3.23,3.08
Argentina,Copa de la Liga Profesional,2021,26/3/2021,22:00,Lanus,Patronato,4,2,H,1.74,3.54,5.26,1.78,3.58,5.38,1.73,3.4,4.9
Argentina,Copa de la Liga Profesional,2021,27/3/2021,0:15,Union de Santa Fe,Sarmiento Junin,0,0,D,1.67,3.65,5.72,1.73,4.11,5.75,1.64,3.59,5.32
Argentina,Copa de la Liga Profesional,2021,27/3/2021,17:00,Platense,Colon Santa FE,1,3,A,3.69,3.21,2.16,3.8,3.25,2.25,3.51,3.07,2.14
Argentina,Copa de la Liga Profesional,2021,27/3/2021,19:15,Aldosivi,Banfield,1,1,D,3.77,3.03,2.23,3.77,3.35,2.26,3.5,2.98,2.19
Argentina,Copa de la Liga Profesional,2021,27/3/2021,21:30,Argentinos Jrs,Arsenal Sarandi,3,2,H,1.94,3.38,4.25,2,3.46,4.31,1.93,3.26,3.98
Argentina,Copa de la Liga Profesional,2021,28/3/2021,0:00,Rosario Central,Central Cordoba,2,2,D,2.21,3.3,3.45,2.31,3.3,3.59,2.21,3.11,3.32
Argentina,Copa de la Liga Profesional,2021,28/3/2021,18:00,Talleres Cordoba,Godoy Cruz,1,1,D,1.54,4.03,6.46,1.56,4.35,6.75,1.52,4.01,5.94
Argentina,Copa de la Liga Profesional,2021,28/3/2021,20:15,Defensa y Justicia,Velez Sarsfield,1,1,D,2.41,3.33,3.04,2.48,3.41,3.2,2.31,3.22,2.99
Argentina,Copa de la Liga Profesional,2021,28/3/2021,22:30,River Plate,Racing Club,0,0,D,1.36,4.45,10.8,1.4,5.1,11,1.35,4.58,8.59
Argentina,Copa de la Liga Profesional,2021,29/3/2021,1:00,Independiente,Boca Juniors,1,1,D,3.9,3.03,2.18,3.95,3.28,2.23,3.69,2.96,2.15
Argentina,Copa de la Liga Profesional,2021,29/3/2021,23:00,Estudiantes L.P.,San Lorenzo,0,2,A,2.25,3,3.74,2.28,3.19,3.74,2.21,2.95,3.48
Argentina,Copa de la Liga Profesional,2021,30/3/2021,1:15,Atl. Tucuman,Newells Old Boys,2,2,D,2.64,3.03,2.98,2.67,3.2,3,2.55,3.01,2.83
Argentina,Copa de la Liga Profesional,2021,30/3/2021,1:15,Huracan,Gimnasia L.P.,1,1,D,4.4,3.48,1.88,4.41,3.55,2.03,4.06,3.36,1.87
Argentina,Copa de la Liga Profesional,2021,2/4/2021,21:00,Patronato,Aldosivi,2,0,H,2.83,3.2,2.65,3.03,3.26,2.72,2.72,3.11,2.59
Argentina,Copa de la Liga Profesional,2021,2/4/2021,23:15,San Lorenzo,Rosario Central,2,0,H,2.11,3.22,3.84,2.26,3.35,3.86,2.1,3.14,3.55
Argentina,Copa de la Liga Profesional,2021,3/4/2021,1:15,Central Cordoba,Platense,0,1,A,2.16,3.26,3.62,2.23,3.32,3.8,2.14,3.15,3.4
Argentina,Copa de la Liga Profesional,2021,3/4/2021,18:00,Talleres Cordoba,Independiente,3,1,H,2.83,3.13,2.77,2.97,3.37,2.82,2.71,3.03,2.66
Argentina,Copa de la Liga Profesional,2021,3/4/2021,20:15,Gimnasia L.P.,Lanus,2,4,A,3.46,3.74,2.09,4,3.75,2.11,3.43,3.48,2.01
Argentina,Copa de la Liga Profesional,2021,3/4/2021,20:15,Sarmiento Junin,Atl. Tucuman,1,2,A,2.86,3.25,2.66,2.86,3.48,2.7,2.62,3.19,2.62
Argentina,Copa de la Liga Profesional,2021,3/4/2021,22:30,Boca Juniors,Defensa y Justicia,2,1,H,1.96,3.31,4.47,2.01,3.83,6,1.9,3.28,4.11
Argentina,Copa de la Liga Profesional,2021,4/4/2021,1:00,Arsenal Sarandi,River Plate,0,0,D,12.08,6.63,1.23,12.49,6.8,1.38,10.73,6.18,1.22
Argentina,Copa de la Liga Profesional,2021,4/4/2021,18:00,Newells Old Boys,Huracan,2,2,D,2.42,3.02,3.45,2.43,3.37,3.6,2.28,2.98,3.3
Argentina,Copa de la Liga Profesional,2021,4/4/2021,20:15,Colon Santa FE,Argentinos Jrs,0,0,D,1.79,3.59,5.01,1.94,3.7,5.01,1.77,3.47,4.5
Argentina,Copa de la Liga Profesional,2021,4/4/2021,22:30,Velez Sarsfield,Union de Santa Fe,4,1,H,2.1,3.33,3.89,2.13,3.52,3.98,1.99,3.26,3.74
Argentina,Copa de la Liga Profesional,2021,5/4/2021,1:00,Racing Club,Godoy Cruz,2,4,A,1.73,3.82,5.1,1.87,3.82,5.3,1.68,3.64,4.84
Argentina,Copa de la Liga Profesional,2021,6/4/2021,1:15,Banfield,Estudiantes L.P.,2,2,D,4.27,3.63,1.9,4.6,3.68,1.93,4.11,3.43,1.84
Argentina,Copa de la Liga Profesional,2021,10/4/2021,1:00,Platense,San Lorenzo,2,4,A,4.58,3.34,1.93,4.58,3.52,1.99,4.24,3.26,1.88
Argentina,Copa de la Liga Profesional,2021,10/4/2021,20:15,Estudiantes L.P.,Aldosivi,1,0,H,1.95,3.35,4.46,2.02,3.45,4.46,1.93,3.27,3.99
Argentina,Copa de la Liga Profesional,2021,10/4/2021,22:30,Defensa y Justicia,Talleres Cordoba,2,2,D,3.31,3.4,2.29,3.4,3.4,2.45,2.99,3.2,2.33
Argentina,Copa de la Liga Profesional,2021,11/4/2021,1:00,Racing Club,Independiente,1,0,H,3.41,3.05,2.43,3.45,3.33,2.43,3.18,3.06,2.31
Argentina,Copa de la Liga Profesional,2021,11/4/2021,15:00,Godoy Cruz,Arsenal Sarandi,2,3,A,2.2,3.61,3.3,2.32,3.61,3.5,2.17,3.35,3.15
Argentina,Copa de la Liga Profesional,2021,11/4/2021,18:00,Argentinos Jrs,Central Cordoba,0,0,D,2.12,3.36,3.77,2.2,3.4,3.95,2.04,3.24,3.63
Argentina,Copa de la Liga Profesional,2021,11/4/2021,18:00,Patronato,Gimnasia L.P.,4,1,H,2.9,3.1,2.73,2.98,3.18,2.9,2.74,3,2.64
Argentina,Copa de la Liga Profesional,2021,11/4/2021,20:15,Rosario Central,Banfield,3,1,H,1.67,3.62,6.17,1.7,4.2,8,1.61,3.7,5.47
Argentina,Copa de la Liga Profesional,2021,11/4/2021,22:30,Union de Santa Fe,Boca Juniors,1,0,H,3.91,3.36,2.08,4.11,3.44,2.17,3.58,3.23,2.06
Argentina,Copa de la Liga Profesional,2021,12/4/2021,1:00,River Plate,Colon Santa FE,3,2,H,1.45,4.36,8.42,1.48,4.62,9,1.42,4.29,7.25
Argentina,Copa de la Liga Profesional,2021,12/4/2021,23:00,Huracan,Sarmiento Junin,3,0,H,2.17,3.23,3.81,2.18,3.24,4.05,2.07,3.09,3.77
Argentina,Copa de la Liga Profesional,2021,12/4/2021,23:00,Lanus,Newells Old Boys,1,3,A,1.72,3.8,5.15,1.75,3.9,5.15,1.68,3.69,4.8
Argentina,Copa de la Liga Profesional,2021,13/4/2021,1:15,Atl. Tucuman,Velez Sarsfield,2,0,H,3.48,3.46,2.19,3.53,3.5,2.2,3.28,3.3,2.13
Argentina,Copa de la Liga Profesional,2021,16/4/2021,19:00,Talleres Cordoba,Union de Santa Fe,3,0,H,2.21,3.18,3.74,2.34,3.36,3.81,2.15,3.12,3.43
Argentina,Copa de la Liga Profesional,2021,16/4/2021,21:15,Aldosivi,Rosario Central,0,1,A,3.03,3.16,2.59,3.06,3.29,2.59,2.9,3.08,2.44
Argentina,Copa de la Liga Profesional,2021,16/4/2021,22:00,Velez Sarsfield,Huracan,2,0,H,1.94,3.53,4.24,1.97,3.53,4.33,1.91,3.31,3.98
Argentina,Copa de la Liga Profesional,2021,17/4/2021,1:30,Central Cordoba,River Plate,0,5,A,8.54,4.26,1.46,9,4.68,1.48,7.63,4.22,1.41
Argentina,Copa de la Liga Profesional,2021,17/4/2021,17:30,Sarmiento Junin,Lanus,1,0,H,4.44,3.56,1.88,4.44,3.63,1.98,3.99,3.37,1.89
Argentina,Copa de la Liga Profesional,2021,17/4/2021,19:45,San Lorenzo,Argentinos Jrs,1,1,D,2.5,3.16,3.16,2.54,3.22,3.16,2.46,3.06,2.92
Argentina,Copa de la Liga Profesional,2021,17/4/2021,22:00,Boca Juniors,Atl. Tucuman,3,1,H,1.54,4.4,6.26,1.61,4.4,7,1.52,4.05,5.86
Argentina,Copa de la Liga Profesional,2021,18/4/2021,0:15,Newells Old Boys,Patronato,2,0,H,1.93,3.52,4.32,1.97,3.6,4.52,1.87,3.33,4.07
Argentina,Copa de la Liga Profesional,2021,18/4/2021,17:30,Arsenal Sarandi,Racing Club,2,1,H,3.72,3.64,2.04,3.82,3.64,2.07,3.5,3.39,2
Argentina,Copa de la Liga Profesional,2021,18/4/2021,19:45,Estudiantes L.P.,Gimnasia L.P.,0,0,D,2.14,3.27,3.83,2.16,3.34,3.89,2.09,3.13,3.6
Argentina,Copa de la Liga Profesional,2021,18/4/2021,22:00,Independiente,Defensa y Justicia,1,0,H,2.81,3.17,2.76,2.87,3.32,2.87,2.65,3.1,2.66
Argentina,Copa de la Liga Profesional,2021,19/4/2021,1:00,Colon Santa FE,Godoy Cruz,2,2,D,1.61,3.88,6.31,1.67,3.93,6.31,1.6,3.7,5.37
Argentina,Copa de la Liga Profesional,2021,19/4/2021,22:00,Banfield,Platense,0,1,A,1.75,3.59,5.39,1.77,3.74,5.44,1.7,3.51,4.93
Argentina,Copa de la Liga Profesional,2021,24/4/2021,1:15,Godoy Cruz,Central Cordoba,1,0,H,2.51,3.62,2.78,2.53,3.65,3.21,2.34,3.47,2.75
Argentina,Copa de la Liga Profesional,2021,24/4/2021,17:30,Patronato,Sarmiento Junin,1,0,H,2.26,3.66,3.14,2.38,3.66,3.32,2.21,3.34,3.06
Argentina,Copa de la Liga Profesional,2021,24/4/2021,19:45,Argentinos Jrs,Banfield,1,1,D,2.88,2.98,2.77,2.93,3.15,3.2,2.66,2.96,2.77
Argentina,Copa de la Liga Profesional,2021,24/4/2021,22:00,Huracan,Boca Juniors,0,2,A,4.8,3.23,1.93,5.1,3.42,1.95,4.31,3.19,1.89
Argentina,Copa de la Liga Profesional,2021,25/4/2021,1:00,Union de Santa Fe,Independiente,0,0,D,2.98,2.99,2.76,2.98,3.2,2.78,2.81,2.97,2.6
Argentina,Copa de la Liga Profesional,2021,25/4/2021,15:00,Lanus,Velez Sarsfield,1,2,A,2.47,3.45,2.86,2.6,3.55,2.97,2.43,3.3,2.76
Argentina,Copa de la Liga Profesional,2021,25/4/2021,17:30,Defensa y Justicia,Arsenal Sarandi,0,1,A,1.38,4.66,9.01,1.47,5,12,1.36,4.57,8.51
Argentina,Copa de la Liga Profesional,2021,25/4/2021,19:45,Racing Club,Colon Santa FE,2,1,H,3.17,3.29,2.42,3.17,3.3,2.45,3.01,3.12,2.35
Argentina,Copa de la Liga Profesional,2021,25/4/2021,22:00,River Plate,San Lorenzo,1,2,A,1.51,4.11,6.85,1.55,4.58,7.77,1.5,4.09,6.12
Argentina,Copa de la Liga Profesional,2021,26/4/2021,1:00,Atl. Tucuman,Talleres Cordoba,2,3,A,3.3,3.45,2.27,3.69,3.48,2.36,3.18,3.29,2.19
