Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
G1,25/4/2021,Olympiakos,AEK,2,0,Olympiakos,Olympiakos,1,0.53,1.53,4.0,6.0,-0.5,-1.0,Olympiakos,0.98,1.98,1.88,0.674384584772809,-0.5
E0,26/4/2021,Leicester,Crystal Palace,2,1,Leicester,Leicester,1,0.3999999999999999,1.4,4.33,8.5,-1.25,-1.0,Crystal Palace,-0.5,2.07,1.86,0.6587646819407446,-1.25
D2,26/4/2021,Karlsruhe,Erzgebirge Aue,0,0,Draw,Karlsruhe,0,-1,1,1,1,-0.75,-0.5,Erzgebirge Aue,-0.5,2.0,1.85,0.4571436812382908,-0.75
D2,26/4/2021,Darmstadt,Bochum,3,1,Darmstadt,Bochum,0,-1,3.25,3.6,2.1,0.25,0.25,Darmstadt,-1,1.88,1.98,0.46304888394510907,-0.25
SP1,26/4/2021,Eibar,Sociedad,0,1,Sociedad,Sociedad,1,0.8500000000000001,4.0,3.6,1.85,0.5,0.5,Sociedad,0.94,1.99,1.94,0.5254334149568177,-0.5
SP2,26/4/2021,Vallecano,Albacete,2,2,Draw,Vallecano,0,-1,1.57,3.5,7.0,-0.75,-0.75,Albacete,-0.5,1.88,1.98,0.5682933069994734,-0.75
SP2,26/4/2021,Sabadell,Mallorca,1,0,Sabadell,Mallorca,0,-1,4.2,2.9,2.05,0.5,0.5,Sabadell,-1,1.98,1.88,0.44332242916639897,-0.5
I1,26/4/2021,Torino,Napoli,0,2,Napoli,Napoli,1,0.72,4.75,3.75,1.72,0.5,0.75,Napoli,1.0099999999999998,1.92,2.01,0.5050229767124282,-0.5
I1,26/4/2021,Lazio,Milan,3,0,Lazio,Lazio,1,1.15,2.15,3.8,3.0,-0.25,-0.25,Lazio,1.1,2.1,1.83,0.40020873636360127,-0.25
F2,26/4/2021,Clermont,Chateauroux,2,1,Clermont,Clermont,1,0.30000000000000004,1.3,5.0,9.5,-1.75,-1.5,Chateauroux,-0.5,1.85,2.0,0.6985366951042824,-1.75
P1,26/4/2021,Belenenses,Gil Vicente,2,1,Belenenses,Belenenses,1,1.4,2.4,2.9,3.25,0.0,-0.25,Belenenses,1.0499999999999998,2.05,1.85,0.41069499125064757,0.0
P1,26/4/2021,Benfica,Santa Clara,2,1,Benfica,Benfica,1,0.33000000000000007,1.33,5.0,9.0,-1.5,-1.5,Santa Clara,-1,2.06,1.84,0.5812893775368735,-1.5
P1,26/4/2021,Famalicao,Tondela,2,2,Draw,Famalicao,0,-1,1.9,3.2,4.0,-0.75,-0.5,Tondela,-0.5,1.95,1.95,0.4704894226942224,-0.75
P1,26/4/2021,Nacional,Guimaraes,1,0,Nacional,Guimaraes,0,-1,3.5,3.3,2.1,0.25,0.25,Nacional,-1,2.02,1.77,0.3891400903636539,-0.25
P1,26/4/2021,Moreirense,Porto,1,1,Draw,Porto,0,-1,8.5,4.75,1.36,2.0,1.25,Moreirense,-1,1.77,2.02,0.5396964433192455,-2.0
G1,26/4/2021,Apollon,Volos NFC,0,0,Draw,Volos NFC,0,-1,2.3,3.0,3.0,-0.5,-0.25,Volos NFC,0.73,2.08,1.73,0.35207492207310837,0.5
E1,27/4/2021,Brentford,Rotherham,1,0,Brentford,Brentford,1,0.5700000000000001,1.57,4.0,6.0,-0.75,-1.0,Brentford,0.47,1.94,1.96,0.6504190141584427,-0.75
E2,27/4/2021,Accrington,Portsmouth,3,3,Draw,Accrington,0,-1,3.6,3.5,2.05,0.5,0.25,Accrington,0.77,1.77,2.02,0.36670391974774674,0.5
E2,27/4/2021,AFC Wimbledon,Rochdale,3,3,Draw,AFC Wimbledon,0,-1,2.2,3.3,3.3,-0.25,-0.25,Rochdale,-0.5,1.75,2.05,0.47022241544108007,-0.25
E2,27/4/2021,Burton,Fleetwood Town,5,2,Burton,Burton,1,1.5,2.5,3.25,2.9,0.0,0.0,Burton,0.95,1.95,1.9,0.38328576713480267,0.0
E2,27/4/2021,Charlton,Crewe,2,2,Draw,Charlton,0,-1,1.66,3.9,5.25,-1.0,-0.75,Crewe,-1,2.05,1.75,0.5044848529782656,-1.0
E2,27/4/2021,Shrewsbury,Lincoln,0,1,Lincoln,Lincoln,1,1.0,4.2,3.25,2.0,0.5,0.5,Lincoln,0.8799999999999999,1.98,1.88,0.3846909627816065,-0.5
E2,27/4/2021,Sunderland,Blackpool,0,1,Blackpool,Sunderland,0,-1,2.05,3.3,3.75,-0.25,-0.5,Blackpool,-1,1.95,1.9,0.3882803187358851,-0.25
E2,27/4/2021,Peterboro,Doncaster,2,2,Draw,Peterboro,0,-1,1.44,4.5,7.5,-1.25,-1.25,Doncaster,-1,2.02,1.83,0.6670072532866248,-1.25
E3,27/4/2021,Newport County,Scunthorpe,4,0,Newport County,Newport County,1,0.5700000000000001,1.57,3.8,6.5,-0.75,-1.0,Newport County,0.8799999999999999,1.88,1.98,0.5513910160692644,-0.75
E3,27/4/2021,Bradford,Salford,0,1,Salford,Salford,1,0.8999999999999999,4.2,3.5,1.9,0.5,0.5,Salford,0.8500000000000001,2.0,1.85,0.3695302593835975,-0.5
E3,27/4/2021,Cheltenham,Carlisle,1,1,Draw,Cheltenham,0,-1,1.95,3.4,4.0,-0.5,-0.5,Carlisle,-1,1.98,1.88,0.476160334509664,-0.5
E3,27/4/2021,Exeter,Grimsby,3,2,Exeter,Exeter,1,0.72,1.72,3.75,5.0,-0.75,-0.75,Exeter,0.475,1.95,1.9,0.5569380385702828,-0.75
E3,27/4/2021,Forest Green,Barrow,0,2,Barrow,Forest Green,0,-1,2.0,3.5,3.75,-0.25,-0.5,Barrow,-1,1.9,1.95,0.4628555066690426,-0.25
EC,27/4/2021,Halifax,Woking,1,0,Halifax,Halifax,1,0.6599999999999999,1.66,3.6,5.25,-0.75,-0.75,Halifax,0.375,1.75,2.05,0.5668719383736627,-0.75
EC,27/4/2021,King?™s Lynn,Stockport,0,4,Stockport,Stockport,1,0.21999999999999997,12.0,6.0,1.22,1.5,1.75,Stockport,0.8300000000000001,1.98,1.83,0.6691866921380237,-1.5
EC,27/4/2021,Sutton,Barnet,1,0,Sutton,Sutton,1,0.33000000000000007,1.33,5.0,8.0,-1.25,-1.25,Barnet,-0.5,1.93,1.88,0.7687891124892885,-1.25
EC,27/4/2021,Torquay,Aldershot,2,1,Torquay,Torquay,1,0.8,1.8,3.6,4.33,-0.75,-0.5,Torquay,0.49,1.98,1.83,0.5059697483244093,-0.75
EC,27/4/2021,Yeovil,Solihull,3,0,Yeovil,Yeovil,1,1.2999999999999998,2.3,3.5,2.9,0.0,-0.25,Yeovil,0.8,1.8,2.0,0.38344302711969946,0.0
EC,27/4/2021,Bromley,Chesterfield,1,2,Chesterfield,Bromley,0,-1,3.1,3.3,2.25,0.25,0.25,Chesterfield,-0.5,1.9,1.9,0.3580958770294688,0.25
EC,27/4/2021,Eastleigh,Notts County,2,0,Eastleigh,Eastleigh,1,2.3,3.3,3.2,2.25,0.25,0.25,Eastleigh,0.8799999999999999,1.88,1.93,0.37103888628034526,0.25
EC,27/4/2021,Maidenhead,Weymouth,0,1,Weymouth,Maidenhead,0,-1,1.57,3.75,6.0,-1.0,-1.0,Weymouth,-1,1.77,2.02,0.5372226401501146,-1.0
SC2,27/4/2021,Airdrie Utd,Montrose,2,1,Airdrie Utd,Airdrie Utd,1,1.15,2.15,3.4,3.25,-0.25,-0.25,Airdrie Utd,0.51,2.02,1.83,0.45238054679021805,-0.25
SC2,27/4/2021,Cove Rangers,Partick,2,2,Draw,Partick,0,-1,2.75,3.25,2.3,0.25,0.0,Cove Rangers,-0.5,1.77,2.02,0.34755509768251247,-0.25
SC2,27/4/2021,Dumbarton,Forfar,1,0,Dumbarton,Dumbarton,1,0.8500000000000001,1.85,3.4,3.6,-0.5,-0.5,Dumbarton,0.95,1.95,1.9,0.46282193977884467,-0.5
SC3,27/4/2021,Annan Athletic,Stenhousemuir,1,1,Draw,Annan Athletic,0,-1,2.0,3.5,3.0,-0.25,-0.25,Stenhousemuir,-0.5,1.9,1.95,0.4624364470773546,-0.25
SC3,27/4/2021,Cowdenbeath,Brechin,0,2,Brechin,Cowdenbeath,0,-1,1.75,3.5,3.8,-0.5,-0.75,Brechin,-1,1.88,1.98,0.5145232862327811,-0.5
SC3,27/4/2021,Stirling,Queens Park,1,2,Queens Park,Queens Park,1,0.8999999999999999,3.25,3.6,1.9,0.5,0.25,Queens Park,1.02,1.83,2.02,0.4033446663305006,-0.5
SC3,27/4/2021,Stranraer,Elgin,1,4,Elgin,Stranraer,0,-1,1.8,3.8,3.25,-0.5,-0.5,Elgin,-1,1.9,1.95,0.5083457949448683,-0.5
D2,27/4/2021,Nurnberg,Holstein Kiel,1,1,Draw,Holstein Kiel,0,-1,3.4,3.4,2.1,0.0,0.25,Draw,0,1.85,2.0,0.4079651671655408,-0.0
I2,27/4/2021,Pescara,Virtus Entella,1,1,Draw,Pescara,0,-1,1.95,3.2,4.2,-0.5,-0.5,Virtus Entella,-1,1.83,2.02,0.4652816363144525,-0.5
I2,27/4/2021,Empoli,Chievo,2,2,Draw,Empoli,0,-1,1.83,3.25,4.75,-0.5,-0.5,Chievo,-1,1.88,1.98,0.5163323220657302,-0.5
P1,27/4/2021,Farense,Portimonense,1,1,Draw,Farense,0,-1,2.1,3.1,3.8,-0.25,-0.25,Portimonense,-0.5,2.03,1.87,0.3449976663529288,-0.25
T1,27/4/2021,Hatayspor,Genclerbirligi,3,1,Hatayspor,Hatayspor,1,0.6499999999999999,1.65,4.0,4.5,-0.5,-0.75,Hatayspor,0.8799999999999999,1.88,1.98,0.6184375323818434,-0.5
D2,28/4/2021,Greuther Furth,Sandhausen,3,2,Greuther Furth,Greuther Furth,1,0.55,1.55,4.0,6.0,-0.75,-1.0,Greuther Furth,0.44999999999999996,1.9,1.95,0.6308309297128866,-0.75
SP1,28/4/2021,Ath Bilbao,Valladolid,2,2,Draw,Ath Bilbao,0,-1,1.85,3.2,5.0,-0.5,-0.5,Valladolid,-1,1.92,2.01,0.5324883563730962,-0.5
F2,28/4/2021,Dunkerque,Amiens,1,1,Draw,Dunkerque,0,-1,2.6,3.0,2.87,-0.25,0.0,Amiens,-0.5,1.98,1.88,0.37278213951153194,-0.25
T1,28/4/2021,Goztep,Trabzonspor,1,1,Draw,Trabzonspor,0,-1,3.1,3.4,2.1,0.25,0.25,Goztep,-0.5,2.05,1.8,0.38854901598474917,-0.25
T1,28/4/2021,Karagumruk,Antalyaspor,2,2,Draw,Karagumruk,0,-1,2.0,3.4,3.6,-0.25,-0.5,Antalyaspor,-0.5,1.98,1.88,0.48726883687137607,-0.25
T1,28/4/2021,Kayserispor,Denizlispor,6,3,Kayserispor,Kayserispor,1,0.6000000000000001,1.6,3.6,4.75,-0.5,-0.75,Kayserispor,0.95,1.95,1.9,0.4462318222536629,-0.5
T1,28/4/2021,Galatasaray,Konyaspor,1,0,Galatasaray,Galatasaray,1,0.44999999999999996,1.45,3.8,6.5,-1.25,-1.0,Konyaspor,-0.5,1.83,2.02,0.6068079688167147,-1.25
T1,28/4/2021,Rizespor,Besiktas,2,3,Besiktas,Besiktas,1,0.7,4.33,3.75,1.7,1.0,0.75,Draw,0,1.88,1.98,0.5856948116373185,-1.0
SC2,29/4/2021,East Fife,Peterhead,1,3,Peterhead,East Fife,0,-1,2.0,4.0,3.25,-0.5,-0.5,Peterhead,-1,2.0,1.85,0.40987428445668406,-0.5
SC2,29/4/2021,Forfar,Clyde,2,1,Forfar,Clyde,0,-1,3.4,3.75,2.0,0.5,0.5,Forfar,-1,1.93,1.93,0.3704411916282135,-0.5
SC2,29/4/2021,Montrose,Cove Rangers,0,2,Cove Rangers,Cove Rangers,1,1.0499999999999998,3.5,3.4,2.05,0.25,0.25,Cove Rangers,0.8,2.05,1.8,0.3730759743668066,-0.25
SC2,29/4/2021,Partick,Falkirk,5,0,Partick,Partick,1,1.1,2.1,3.3,3.4,-0.5,-0.5,Partick,0.8799999999999999,1.88,1.98,0.4960813165568954,-0.5
SC3,29/4/2021,Brechin,Annan Athletic,0,3,Annan Athletic,Annan Athletic,1,1.38,2.63,3.75,2.38,0.25,0.25,Annan Athletic,0.95,1.9,1.95,0.38391600725081954,-0.25
SC3,29/4/2021,Elgin,Stirling,3,1,Elgin,Elgin,1,1.6,2.6,3.5,2.5,0.0,0.0,Elgin,0.9299999999999999,1.93,1.93,0.3950988676431669,0.0
SC3,29/4/2021,Queens Park,Edinburgh City,2,0,Queens Park,Queens Park,1,0.75,1.75,3.8,4.5,-0.75,-0.75,Queens Park,0.8799999999999999,1.88,1.98,0.5527742288937373,-0.75
SC3,29/4/2021,Stenhousemuir,Albion Rvs,0,1,Albion Rvs,Stenhousemuir,0,-1,1.91,3.8,3.6,-0.5,-0.5,Albion Rvs,-1,2.05,1.8,0.4457750414733019,-0.5
D2,29/4/2021,Hamburg,Karlsruhe,1,1,Draw,Hamburg,0,-1,1.57,4.0,6.0,-1.25,-1.0,Karlsruhe,-1,2.1,1.77,0.5064796855098949,-1.25
SP1,29/4/2021,Barcelona,Granada,1,2,Granada,Barcelona,0,-1,1.14,8.0,17.0,-2.25,-2.25,Granada,-1,1.85,2.08,0.7272768790400169,-2.25
P1,29/4/2021,Maritimo,Sp Braga,1,0,Maritimo,Sp Braga,0,-1,5.5,4.0,1.5,1.0,1.0,Maritimo,-1,1.77,2.02,0.48972784842310474,-1.0
T1,29/4/2021,Erzurum BB,Buyuksehyr,1,2,Buyuksehyr,Erzurum BB,0,-1,3.3,3.2,2.1,0.0,0.25,Buyuksehyr,-1,2.05,1.8,0.4316062702179741,0.0
T1,29/4/2021,Sivasspor,Yeni Malatyaspor,1,0,Sivasspor,Sivasspor,1,0.8300000000000001,1.83,3.5,3.8,-0.5,-0.5,Sivasspor,0.98,1.98,1.88,0.49959345279932416,-0.5
T1,29/4/2021,Alanyaspor,Fenerbahce,0,0,Draw,Fenerbahce,0,-1,2.87,3.3,2.25,0.25,0.25,Alanyaspor,-0.5,1.98,1.88,0.4324778654657308,-0.25
T1,29/4/2021,Ankaragucu,Gaziantep,0,1,Gaziantep,Ankaragucu,0,-1,2.1,3.4,3.3,-0.25,-0.25,Gaziantep,-1,1.95,1.9,0.37806603596556526,-0.25
E0,30/4/2021,Southampton,Leicester,1,1,Draw,Leicester,0,-1,3.8,3.8,1.9,0.5,0.5,Southampton,-1,2.02,1.91,0.5362157668155932,-0.5
E3,30/4/2021,Harrogate,Cambridge,5,4,Harrogate,Cambridge,0,-1,4.5,3.4,1.85,0.75,0.5,Harrogate,-1,1.75,2.05,0.4116472966358498,-0.75
SC1,30/4/2021,Alloa,Dunfermline,1,0,Alloa,Dunfermline,0,-1,4.5,3.75,1.73,0.75,0.5,Alloa,-1,1,1,0.4753527581482406,-0.75
SC1,30/4/2021,Arbroath,Morton,0,0,Draw,Arbroath,0,-1,2.15,3.1,3.6,-0.25,-0.25,Morton,-0.5,1,1,0.4577733203514306,-0.25
SC1,30/4/2021,Inverness C,Ayr,2,2,Draw,Inverness C,0,-1,2.45,3.2,3.0,-0.25,-0.25,Ayr,-0.5,1,1,0.49167164781690265,-0.25
SC1,30/4/2021,Queen of Sth,Dundee,0,2,Dundee,Dundee,1,0.73,4.75,3.75,1.73,0.75,0.75,Dundee,0,1,1,0.4359666959466277,-0.75
SC1,30/4/2021,Raith Rvs,Hearts,0,4,Hearts,Hearts,1,0.8999999999999999,3.8,3.6,1.9,0.5,0.5,Hearts,0,1,1,0.44100737274925994,-0.5
SP1,30/4/2021,Celta,Levante,2,0,Celta,Celta,1,0.8,1.8,3.75,4.33,-1.0,-0.5,Celta,1.38,2.38,1.55,0.46174422540426713,-1.0
SP2,30/4/2021,Lugo,Zaragoza,2,2,Draw,Draw,1,1.9,3.0,2.9,2.55,0.0,0.0,Draw,0,2.1,1.7,0.3312337401444244,-0.0
F1,30/4/2021,Marseille,Strasbourg,1,1,Draw,Marseille,0,-1,1.85,3.6,4.2,-0.5,-0.5,Strasbourg,-1,1.85,2.08,0.5047882365560672,-0.5
P1,30/4/2021,Pacos Ferreira,Belenenses,1,0,Pacos Ferreira,Pacos Ferreira,1,1.2000000000000002,2.2,3.2,3.1,-0.25,-0.25,Pacos Ferreira,0.385,1.77,2.02,0.3875770457143073,-0.25
P1,30/4/2021,Guimaraes,Moreirense,2,0,Guimaraes,Guimaraes,1,0.8999999999999999,1.9,3.5,3.8,-0.5,-0.5,Guimaraes,0.8799999999999999,1.88,2.02,0.3813757191584188,-0.5
P1,30/4/2021,Tondela,Benfica,0,2,Benfica,Benfica,1,0.25,9.0,5.25,1.25,1.75,1.5,Benfica,0.52,1.86,2.04,0.5939664471884639,-1.75
P1,30/4/2021,Porto,Famalicao,3,2,Porto,Porto,1,0.3600000000000001,1.36,4.5,7.0,-1.25,-1.25,Famalicao,-0.5,1.95,1.95,0.6257910722462123,-1.25
E0,1/5/2021,Crystal Palace,Man City,0,2,Man City,Man City,1,0.33000000000000007,10.0,5.0,1.33,1.5,1.5,Man City,1.02,1.91,2.02,0.6846423226820632,-1.5
E0,1/5/2021,Brighton,Leeds,2,0,Brighton,Brighton,1,1.0499999999999998,2.05,3.5,3.5,-0.25,-0.25,Brighton,0.75,1.75,2.05,0.3475793637640538,-0.25
E0,1/5/2021,Chelsea,Fulham,2,0,Chelsea,Chelsea,1,0.43999999999999995,1.44,4.4,7.5,-1.0,-1.0,Chelsea,0.8600000000000001,1.86,2.07,0.5830335470014472,-1.0
E0,1/5/2021,Everton,Aston Villa,1,2,Aston Villa,Everton,0,-1,1.95,3.6,3.8,-0.5,-0.5,Aston Villa,-1,1.98,1.95,0.41095227585814254,-0.5
E1,1/5/2021,Sheffield Weds,Nott'm Forest,0,0,Draw,Nott'm Forest,0,-1,2.1,3.3,3.6,-0.5,-0.25,Nott'm Forest,0.8500000000000001,2.05,1.85,0.3466873439860345,0.5
E1,1/5/2021,Birmingham,Cardiff,0,4,Cardiff,Cardiff,1,1.87,2.55,3.2,2.87,0.25,0.0,Cardiff,1.0299999999999998,1.87,2.03,0.3938548288292969,-0.25
E1,1/5/2021,Brentford,Watford,2,0,Brentford,Watford,0,-1,2.4,3.2,3.1,-0.25,-0.25,Brentford,-1,1.92,1.98,0.34669250093168424,0.25
E1,1/5/2021,Huddersfield,Coventry,1,1,Draw,Huddersfield,0,-1,2.5,3.25,2.9,0.0,0.0,Draw,0,1.89,2.01,0.41075620638122967,0.0
E1,1/5/2021,Luton,Middlesbrough,1,1,Draw,Luton,0,-1,2.7,3.2,2.7,0.0,0.0,Draw,0,1.91,1.99,0.37890419085074245,0.0
E1,1/5/2021,Millwall,Bristol City,4,1,Millwall,Millwall,1,0.95,1.95,3.3,4.2,-0.5,-0.5,Millwall,0.95,1.95,1.95,0.5251346386979459,-0.5
E1,1/5/2021,Norwich,Reading,4,1,Norwich,Norwich,1,0.6000000000000001,1.6,3.8,6.0,-1.0,-1.0,Norwich,0.8400000000000001,1.84,2.06,0.5506719702343801,-1.0
E1,1/5/2021,Preston,Barnsley,2,0,Preston,Barnsley,0,-1,3.4,3.3,2.2,0.25,0.25,Preston,-1,1.93,1.97,0.3915401300557026,-0.25
E1,1/5/2021,Rotherham,Blackburn,1,1,Draw,Blackburn,0,-1,2.5,3.4,2.8,0.0,0.0,Draw,0,1.85,2.05,0.36821263829046114,-0.0
E1,1/5/2021,Stoke,QPR,0,2,QPR,Stoke,0,-1,2.37,3.3,3.0,-0.25,-0.25,QPR,-1,1.97,1.93,0.3707696351759594,-0.25
E1,1/5/2021,Swansea,Derby,2,1,Swansea,Swansea,1,1.4,2.4,3.1,3.2,0.25,-0.25,Swansea,0.8400000000000001,1.84,2.06,0.5704295831383607,0.25
E1,1/5/2021,Wycombe,Bournemouth,1,0,Wycombe,Bournemouth,0,-1,6.5,4.2,1.5,1.0,1.0,Wycombe,-1,1.84,2.06,0.5805719257910892,-1.0
E2,1/5/2021,Accrington,Charlton,1,1,Draw,Charlton,0,-1,3.75,3.4,2.05,0.5,0.25,Accrington,-1,1.88,1.98,0.41109710149635587,-0.5
E2,1/5/2021,AFC Wimbledon,Portsmouth,1,3,Portsmouth,AFC Wimbledon,0,-1,2.9,3.4,2.45,0.25,0.25,Portsmouth,-1,1.73,2.08,0.37468361348036844,0.25
E2,1/5/2021,Bristol Rvs,Crewe,0,1,Crewe,Crewe,1,1.4,2.87,3.6,2.4,0.25,0.0,Crewe,0.44999999999999996,1.95,1.9,0.4080535640133087,-0.25
E2,1/5/2021,Burton,Gillingham,1,1,Draw,Burton,0,-1,2.4,3.5,2.87,-0.25,0.0,Gillingham,-0.5,2.05,1.75,0.41539669300861415,-0.25
E2,1/5/2021,Fleetwood Town,Milton Keynes Dons,1,1,Draw,Fleetwood Town,0,-1,2.9,3.6,2.3,0.25,0.25,Fleetwood Town,0.46499999999999997,1.93,1.93,0.3687428575434255,0.25
E2,1/5/2021,Hull,Wigan,3,1,Hull,Hull,1,0.6100000000000001,1.61,3.75,6.0,-0.75,-0.75,Hull,0.95,1.95,1.9,0.6512809465826284,-0.75
E2,1/5/2021,Northampton,Blackpool,0,3,Blackpool,Blackpool,1,1.1,3.6,3.4,2.1,0.25,0.25,Blackpool,0.9299999999999999,1.93,1.93,0.4510734395787912,-0.25
E2,1/5/2021,Peterboro,Lincoln,3,3,Draw,Peterboro,0,-1,2.1,3.4,3.6,-0.5,-0.5,Lincoln,-1,1.98,1.88,0.4544173341980822,-0.5
E2,1/5/2021,Plymouth,Sunderland,1,3,Sunderland,Sunderland,1,0.6100000000000001,5.5,4.0,1.61,1.0,0.75,Sunderland,0.8799999999999999,1.98,1.88,0.5575085131402959,-1.0
E2,1/5/2021,Rochdale,Doncaster,1,2,Doncaster,Rochdale,0,-1,1.9,3.75,3.8,-0.5,-0.5,Doncaster,-1,1.8,2.05,0.4328036608864997,-0.5
E2,1/5/2021,Shrewsbury,Oxford,2,3,Oxford,Oxford,1,0.8999999999999999,4.2,3.5,1.9,0.5,0.5,Oxford,0.8300000000000001,2.02,1.83,0.3766769425380205,-0.5
E2,1/5/2021,Swindon,Ipswich,1,2,Ipswich,Swindon,0,-1,2.9,3.5,2.37,0.25,0.25,Ipswich,-0.5,2.0,1.85,0.34618628560709264,0.25
E3,1/5/2021,Barrow,Southend,1,2,Southend,Barrow,0,-1,2.05,3.5,3.6,-0.5,-0.25,Southend,-1,2.02,1.83,0.4686512516530649,-0.5
E3,1/5/2021,Bolton,Exeter,1,2,Exeter,Bolton,0,-1,2.15,3.5,3.4,-0.25,-0.25,Exeter,-1,1.8,2.05,0.4516730787243691,-0.25
E3,1/5/2021,Bradford,Scunthorpe,0,0,Draw,Bradford,0,-1,1.72,3.75,4.75,-0.75,-0.75,Scunthorpe,-0.5,2.02,1.77,0.5333345105059203,-0.75
E3,1/5/2021,Colchester,Salford,1,0,Colchester,Salford,0,-1,5.5,3.75,1.66,0.75,0.75,Colchester,-1,1.85,2.0,0.43592580279545184,-0.75
E3,1/5/2021,Forest Green,Tranmere,2,1,Forest Green,Forest Green,1,1.62,2.62,3.3,2.7,0.0,0.0,Forest Green,0.95,1.95,1.9,0.34367979801324916,0.0
E3,1/5/2021,Grimsby,Port Vale,1,0,Grimsby,Port Vale,0,-1,3.4,3.5,2.1,0.5,0.25,Grimsby,-1,1.85,2.0,0.4433278273432382,-0.5
E3,1/5/2021,Leyton Orient,Carlisle,2,3,Carlisle,Leyton Orient,0,-1,3.1,3.3,2.37,0.25,0.25,Carlisle,-0.5,1.9,1.95,0.385550838762894,0.25
E3,1/5/2021,Mansfield,Oldham,4,1,Mansfield,Mansfield,1,0.8999999999999999,1.9,3.6,4.0,-0.5,-0.5,Mansfield,0.8799999999999999,1.88,1.98,0.43272405626390803,-0.5
E3,1/5/2021,Newport County,Cheltenham,1,0,Newport County,Draw,0,-1,3.0,3.3,2.4,0.0,0.25,Newport County,0,1.85,2.0,0.2961994436834758,-0.0
E3,1/5/2021,Stevenage,Crawley Town,3,3,Draw,Stevenage,0,-1,2.25,3.3,3.25,-0.5,-0.25,Crawley Town,-1,1.95,1.9,0.42393114344544797,-0.5
E3,1/5/2021,Walsall,Morecambe,0,2,Morecambe,Morecambe,1,1.37,3.1,3.25,2.37,0.25,0.25,Morecambe,1.0,1.85,2.0,0.4030135059821788,-0.25
EC,1/5/2021,Altrincham,Notts County,1,1,Draw,Notts County,0,-1,2.75,3.25,2.37,0.75,0.25,Altrincham,-0.5,1.85,1.95,0.36607683222280235,-0.75
EC,1/5/2021,Barnet,Dag and Red,0,2,Dag and Red,Dag and Red,1,0.8300000000000001,3.75,3.6,1.83,0.5,0.5,Dag and Red,0.8999999999999999,1.9,1.9,0.5013833949399737,-0.5
EC,1/5/2021,Halifax,Stockport,0,1,Stockport,Stockport,1,0.95,3.4,3.5,1.95,0.75,0.5,Stockport,0.44999999999999996,1.9,1.9,0.5106312064671364,-0.75
EC,1/5/2021,King?™s Lynn,Maidenhead,0,0,Draw,Maidenhead,0,-1,3.0,3.5,2.1,0.25,0.25,King?™s Lynn,-0.5,1.88,1.93,0.5182322438921063,-0.25
EC,1/5/2021,Sutton,Aldershot,3,1,Sutton,Sutton,1,0.8,1.8,3.5,4.0,-0.75,-0.5,Sutton,0.98,1.98,1.83,0.5464649390762266,-0.75
EC,1/5/2021,Torquay,Eastleigh,3,1,Torquay,Torquay,1,0.8500000000000001,1.85,3.4,3.8,-0.5,-0.5,Torquay,0.95,1.95,1.85,0.44131343269248846,-0.5
EC,1/5/2021,Wealdstone,Yeovil,0,2,Yeovil,Yeovil,1,0.5,5.25,3.8,1.5,1.25,1.0,Yeovil,0.46499999999999997,1.88,1.93,0.5560119922554397,-1.25
EC,1/5/2021,Woking,Weymouth,2,4,Weymouth,Woking,0,-1,2.2,3.25,3.0,-0.25,-0.25,Weymouth,-1,1.9,1.9,0.35398513343921456,-0.25
EC,1/5/2021,Wrexham,Solihull,2,1,Wrexham,Wrexham,1,1.25,2.25,3.0,3.2,-0.25,-0.25,Wrexham,0.42500000000000004,1.85,1.95,0.5209886180615356,-0.25
EC,1/5/2021,Hartlepool,Chesterfield,3,1,Hartlepool,Hartlepool,1,1.15,2.15,3.1,3.25,-0.25,-0.25,Hartlepool,1.02,2.02,1.77,0.40143895479466185,-0.25
SC0,1/5/2021,Dundee United,Ross County,0,2,Ross County,Dundee United,0,-1,2.4,3.3,2.9,0.0,-0.25,Ross County,-1,1.85,2.0,0.5392157122713858,0.0
SC0,1/5/2021,Hibernian,St Johnstone,0,1,St Johnstone,Hibernian,0,-1,2.15,3.2,3.5,-0.25,-0.25,St Johnstone,-1,1.93,1.93,0.46471590387049383,-0.25
SC0,1/5/2021,Livingston,Aberdeen,1,2,Aberdeen,Livingston,0,-1,2.75,3.1,2.62,-0.25,0.0,Aberdeen,-1,2.0,1.85,0.3635199950758663,-0.25
SC0,1/5/2021,Motherwell,Kilmarnock,2,0,Motherwell,Motherwell,1,2.0,3.0,3.3,2.3,0.25,0.25,Motherwell,0.77,1.77,2.1,0.45280549311239005,0.25
SC0,1/5/2021,St Mirren,Hamilton,1,2,Hamilton,St Mirren,0,-1,1.7,3.6,5.0,-0.5,-0.75,Hamilton,-1,2.05,1.75,0.49244833435173163,-0.5
SC2,1/5/2021,Clyde,Dumbarton,2,0,Clyde,Clyde,1,1.25,2.25,3.6,2.7,-0.25,-0.25,Clyde,0,1,1,0.4004350301891977,-0.25
SC2,1/5/2021,Cove Rangers,Airdrie Utd,0,2,Airdrie Utd,Cove Rangers,0,-1,1.85,3.75,3.5,-0.5,-0.5,Airdrie Utd,-1,1,1,0.46673256230677135,-0.5
