Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
B1,3/10/2021,Eupen,Genk,3,2,Eupen,Genk,0,-1,3.25,4.0,2.05,0.5,Eupen,-1,1.98,1.88,0.47462213159176,-0.5
N1,3/10/2021,Ajax,Utrecht,0,1,Utrecht,Ajax,0,-1,1.14,7.5,17.0,-2.0,Utrecht,-1,2.01,1.89,0.6740961480760866,-2.0
N1,3/10/2021,Cambuur,AZ Alkmaar,1,3,AZ Alkmaar,Cambuur,0,-1,3.6,4.0,1.83,0.75,AZ Alkmaar,-1,1.94,1.96,0.46350773381222504,0.75
N1,3/10/2021,Vitesse,Feyenoord,2,1,Vitesse,Feyenoord,0,-1,3.75,3.6,1.95,0.5,Vitesse,-1,1.95,1.95,0.7632954589388449,-0.5
N1,3/10/2021,PSV Eindhoven,Sparta Rotterdam,2,1,PSV Eindhoven,PSV Eindhoven,1,0.19999999999999996,1.2,6.5,13.0,-2.0,Sparta Rotterdam,-1,1.91,1.99,0.716215615736115,-2.0
P1,3/10/2021,Belenenses,Tondela,0,2,Tondela,Tondela,1,1.9,2.4,3.2,2.9,0.0,Tondela,0.94,1.96,1.94,0.4048291213896671,-0.0
P1,3/10/2021,Benfica,Portimonense,0,1,Portimonense,Benfica,0,-1,1.2,6.5,15.0,-1.75,Portimonense,-1,1.9,2.0,0.5796578213171784,-1.75
P1,3/10/2021,Estoril,Gil Vicente,2,2,Draw,Estoril,0,-1,2.15,3.1,3.6,-0.25,Gil Vicente,-0.5,1.84,2.06,0.464925715128773,-0.25
P1,3/10/2021,Sp Braga,Boavista,2,2,Draw,Sp Braga,0,-1,1.44,4.5,6.0,-1.25,Boavista,-1,1.85,2.05,0.3860451931403036,-1.25
T1,3/10/2021,Yeni Malatyaspor,Hatayspor,0,2,Hatayspor,Hatayspor,1,1.1,3.5,3.3,2.1,0.25,Hatayspor,1.0499999999999998,1.8,2.05,0.6571914040136121,-0.25
T1,3/10/2021,Fenerbahce,Kasimpasa,2,1,Fenerbahce,Fenerbahce,1,0.44999999999999996,1.45,4.2,6.5,-1.0,Draw,0,2.1,1.7,0.5679892379455883,-1.0
T1,3/10/2021,Gaziantep,Altay,4,1,Gaziantep,Altay,0,-1,2.7,3.25,2.6,0.0,Gaziantep,-1,1.88,1.98,0.567556458683041,-0.0
T1,3/10/2021,Rizespor,Galatasaray,2,3,Galatasaray,Galatasaray,1,0.6599999999999999,4.75,3.8,1.66,0.75,Galatasaray,0.42500000000000004,2.0,1.85,0.6170389261276171,-0.75
G1,3/10/2021,Atromitos,Giannina,1,1,Draw,Giannina,0,-1,2.37,3.1,3.25,-0.25,Giannina,0.41500000000000004,2.02,1.83,0.549303850587112,0.25
G1,3/10/2021,Panetolikos,AEK,1,3,AEK,AEK,1,0.5700000000000001,6.0,4.0,1.57,0.75,AEK,1.0499999999999998,1.8,2.05,0.40237260968061933,-0.75
G1,3/10/2021,OFI Crete,PAOK,1,3,PAOK,PAOK,1,0.72,5.5,3.4,1.72,1.0,PAOK,0.8799999999999999,1.98,1.88,0.4608056781437848,-1.0
G1,3/10/2021,Ionikos,Lamia,1,2,Lamia,Draw,0,-1,2.5,2.9,3.25,0.0,Lamia,0,1.75,2.13,0.325590802199733,-0.0
G1,3/10/2021,Olympiakos,Panathinaikos,0,0,Draw,Olympiakos,0,-1,1.44,4.2,8.5,-1.25,Panathinaikos,-1,1.98,1.88,0.3977016768116365,-1.25
SP2,4/10/2021,Girona,Almeria,1,2,Almeria,Almeria,1,2.1,2.45,3.1,3.1,0.0,Almeria,1.02,1.83,2.02,0.5228357893735779,-0.0
EC,5/10/2021,Altrincham,Grimsby,2,3,Grimsby,Grimsby,1,1.2000000000000002,3.25,3.4,2.2,0.25,Grimsby,0.5,1.8,2.0,0.4340544303600988,-0.25
EC,5/10/2021,Boreham Wood,Torquay,2,0,Boreham Wood,Torquay,0,-1,2.1,3.5,3.3,-0.25,Boreham Wood,-1,2.08,1.73,0.3750970758459431,0.25
EC,5/10/2021,Bromley,Weymouth,3,0,Bromley,Bromley,1,0.5,1.5,4.0,6.5,-1.5,Bromley,0.9299999999999999,1.93,1.88,0.7355391499846194,-1.5
EC,5/10/2021,Dover Athletic,Aldershot,1,2,Aldershot,Aldershot,1,1.15,3.25,3.4,2.15,0.5,Aldershot,0.8799999999999999,1.93,1.88,0.49254984242128247,-0.5
EC,5/10/2021,Halifax,Notts County,3,2,Halifax,Halifax,1,2.4,3.4,3.5,2.1,0.25,Halifax,0.8500000000000001,1.85,1.95,0.5199857430240732,0.25
EC,5/10/2021,King?™s Lynn,Barnet,1,1,Draw,Barnet,0,-1,1.95,3.4,3.8,-0.5,Barnet,0.8300000000000001,1.98,1.83,0.4117084673899735,0.5
EC,5/10/2021,Southend,Eastleigh,1,0,Southend,Eastleigh,0,-1,2.75,3.5,2.5,0.0,Southend,-1,1.95,1.85,0.5742003534426272,-0.0
EC,5/10/2021,Wealdstone,Solihull,0,0,Draw,Solihull,0,-1,3.8,3.5,1.95,0.75,Wealdstone,-0.5,1.83,1.98,0.5292445708718999,-0.75
EC,5/10/2021,Woking,Dag and Red,1,0,Woking,Woking,1,2.4,3.4,3.5,2.1,0.25,Woking,0.8799999999999999,1.88,1.93,0.4394090947531377,0.25
EC,5/10/2021,Wrexham,Chesterfield,1,1,Draw,Chesterfield,0,-1,2.0,3.5,3.6,-0.25,Chesterfield,0.46499999999999997,1.88,1.93,0.37218709634151825,0.25
EC,5/10/2021,Yeovil,Maidenhead,0,0,Draw,Yeovil,0,-1,1.9,3.5,3.8,-0.75,Maidenhead,-0.5,1.85,1.95,0.49400682603979434,-0.75
E3,8/10/2021,Tranmere,Colchester,2,0,Tranmere,Draw,0,-1,2.0,3.25,4.0,-0.5,Tranmere,0,1.93,1.93,0.13679649417154424,0.5
SP2,8/10/2021,Valladolid,Malaga,1,1,Draw,Valladolid,0,-1,1.66,3.5,5.75,-0.75,Malaga,-0.5,1.88,1.98,0.37638900676019427,-0.75
E2,9/10/2021,Ipswich,Shrewsbury,2,1,Ipswich,Ipswich,1,0.8,1.8,3.6,4.5,-0.5,Ipswich,0.8300000000000001,1.83,2.02,0.516126719711943,-0.5
E2,9/10/2021,Plymouth,Burton,2,1,Plymouth,Plymouth,1,1.25,2.25,3.4,3.2,-0.25,Plymouth,0.41500000000000004,1.83,2.02,0.5320783500823825,-0.25
E2,9/10/2021,Sheffield Weds,Bolton,1,0,Sheffield Weds,Bolton,0,-1,2.3,3.25,3.2,-0.25,Sheffield Weds,-0.5,2.02,1.83,0.4099862950797963,0.25
E2,9/10/2021,Wycombe,Gillingham,2,0,Wycombe,Wycombe,1,0.6100000000000001,1.61,4.0,5.5,-1.0,Wycombe,0.8799999999999999,1.88,1.98,0.4811653990743041,-1.0
E3,9/10/2021,Forest Green,Swindon,0,2,Swindon,Forest Green,0,-1,1.83,3.75,4.2,-0.5,Swindon,-1,1.85,2.0,0.4649521134883981,-0.5
E3,9/10/2021,Barrow,Leyton Orient,1,1,Draw,Leyton Orient,0,-1,2.45,3.25,2.9,0.0,Draw,0,1.83,2.02,0.42002811658442535,-0.0
E3,9/10/2021,Bristol Rvs,Carlisle,3,0,Bristol Rvs,Bristol Rvs,1,1.5,2.5,3.25,2.87,0.0,Bristol Rvs,0.8,1.8,2.05,0.4433738800987648,0.0
E3,9/10/2021,Harrogate,Scunthorpe,6,1,Harrogate,Harrogate,1,0.6100000000000001,1.61,3.75,6.0,-1.0,Harrogate,1.0,2.0,1.85,0.6435978245972096,-1.0
E3,9/10/2021,Hartlepool,Northampton,2,1,Hartlepool,Northampton,0,-1,2.5,3.25,2.9,-0.25,Hartlepool,-0.5,2.02,1.83,0.3863997486944526,0.25
E3,9/10/2021,Mansfield,Oldham,0,0,Draw,Mansfield,0,-1,1.9,3.75,3.8,-0.5,Oldham,-1,1.9,1.95,0.4178945649795813,-0.5
E3,9/10/2021,Newport County,Bradford,0,0,Draw,Newport County,0,-1,2.75,3.25,2.6,0.0,Draw,0,1.73,2.08,0.38134692159032907,0.0
E3,9/10/2021,Rochdale,Crawley Town,0,1,Crawley Town,Crawley Town,1,3.0999999999999996,1.9,3.5,4.1,-0.75,Crawley Town,0.95,1.9,1.95,0.5316283757273329,0.75
E3,9/10/2021,Stevenage,Exeter,2,2,Draw,Exeter,0,-1,2.75,3.25,2.6,0.0,Draw,0,1.85,2.0,0.5002069963360775,-0.0
E3,9/10/2021,Sutton,Port Vale,4,3,Sutton,Port Vale,0,-1,2.62,3.25,2.75,0.0,Sutton,-1,1.83,2.02,0.3619713603988667,-0.0
E3,9/10/2021,Walsall,Salford,2,1,Walsall,Salford,0,-1,3.5,3.2,2.2,0.25,Walsall,-1,1.83,2.02,0.48316968693657186,-0.25
EC,9/10/2021,Altrincham,Maidenhead,2,0,Altrincham,Altrincham,1,0.8999999999999999,1.9,3.5,3.6,-0.5,Altrincham,0.8799999999999999,1.88,1.93,0.5446846150449701,-0.5
EC,9/10/2021,Boreham Wood,Dag and Red,2,0,Boreham Wood,Boreham Wood,1,1.6,2.6,3.4,2.37,0.0,Boreham Wood,0.98,1.98,1.83,0.41011339807642705,0.0
EC,9/10/2021,Bromley,Torquay,2,0,Bromley,Bromley,1,1.2999999999999998,2.3,3.4,2.75,-0.25,Bromley,0.8500000000000001,1.85,1.95,0.6648083069388825,-0.25
EC,9/10/2021,Dover Athletic,Barnet,1,2,Barnet,Barnet,1,1.62,2.4,3.4,2.62,0.25,Barnet,0.42500000000000004,1.95,1.85,0.46678366086199674,-0.25
EC,9/10/2021,Halifax,Weymouth,2,0,Halifax,Halifax,1,0.5700000000000001,1.57,3.75,5.25,-1.0,Halifax,0.9299999999999999,1.93,1.88,0.7180526049494894,-1.0
EC,9/10/2021,King?™s Lynn,Solihull,0,1,Solihull,Solihull,1,1.0,3.2,3.6,2.0,0.25,Solihull,0.41500000000000004,1.98,1.83,0.4638423456219412,-0.25
EC,9/10/2021,Southend,Chesterfield,0,4,Chesterfield,Chesterfield,1,1.0499999999999998,3.0,3.6,2.05,0.25,Chesterfield,0.8500000000000001,1.95,1.85,0.5862434080482744,-0.25
EC,9/10/2021,Stockport,Aldershot,1,0,Stockport,Stockport,1,0.5700000000000001,1.57,4.0,5.0,-0.75,Stockport,0.49,1.98,1.83,0.432140858335624,-0.75
EC,9/10/2021,Wealdstone,Eastleigh,1,2,Eastleigh,Eastleigh,1,1.2000000000000002,3.0,3.3,2.2,0.25,Eastleigh,0.385,2.02,1.77,0.3518319477487857,-0.25
EC,9/10/2021,Woking,Grimsby,0,1,Grimsby,Woking,0,-1,2.8,3.6,2.15,0.0,Grimsby,-1,1.93,1.88,0.4484700783008617,0.0
EC,9/10/2021,Yeovil,Notts County,0,2,Notts County,Yeovil,0,-1,3.3,3.5,2.1,0.25,Notts County,-1,1.93,1.88,0.4028487453135097,0.25
SP2,9/10/2021,Lugo,Girona,1,0,Lugo,Girona,0,-1,2.87,3.1,2.62,0.0,Lugo,-1,2.1,1.77,0.35921493635756085,-0.0
SP2,9/10/2021,Mirandes,Eibar,3,3,Draw,Eibar,0,-1,4.0,3.1,2.0,0.25,Mirandes,-0.5,2.05,1.8,0.5105756679868181,-0.25
SP2,9/10/2021,Almeria,Las Palmas,1,1,Draw,Almeria,0,-1,1.75,3.5,5.0,-0.75,Las Palmas,-0.5,1.85,2.0,0.43766291697118215,-0.75
SP2,9/10/2021,Oviedo,Sp Gijon,1,1,Draw,Oviedo,0,-1,2.5,3.1,3.0,-0.25,Sp Gijon,-0.5,2.05,1.8,0.34963307436823193,-0.25
SP2,10/10/2021,Sociedad B,Ponferradina,1,1,Draw,Ponferradina,0,-1,2.37,3.1,3.2,0.0,Draw,0,1.75,2.13,0.5221955988907849,-0.0
SP2,10/10/2021,Cartagena,Ibiza,5,1,Cartagena,Ibiza,0,-1,2.37,3.2,3.2,0.0,Cartagena,-1,2.0,1.85,0.5240708030491917,-0.0
SP2,10/10/2021,Alcorcon,Burgos,1,0,Alcorcon,Burgos,0,-1,2.45,3.0,3.25,-0.25,Alcorcon,-0.5,2.13,1.75,0.5728981000042893,0.25
SP2,10/10/2021,Fuenlabrada,Leganes,2,1,Fuenlabrada,Draw,0,-1,2.5,3.0,3.1,0.0,Fuenlabrada,0,2.02,1.83,0.3382896235300286,-0.0
SP2,10/10/2021,Tenerife,Amorebieta,2,1,Tenerife,Tenerife,1,0.5700000000000001,1.57,3.6,7.0,-0.75,Tenerife,0.41500000000000004,1.83,2.02,0.48179814974993046,-0.75
SP2,11/10/2021,Zaragoza,Huesca,0,0,Draw,Huesca,0,-1,2.4,3.0,3.1,-0.5,Huesca,0.8300000000000001,2.02,1.83,0.4260340684568598,0.5
EC,12/10/2021,Yeovil,Altrincham,1,1,Draw,Altrincham,0,-1,2.15,3.4,3.1,-0.25,Altrincham,0.43999999999999995,1.93,1.88,0.5827211675899502,0.25
E1,15/10/2021,West Brom,Birmingham,1,0,West Brom,West Brom,1,0.6100000000000001,1.61,4.0,5.5,-1.0,Draw,0,2.06,1.84,0.675570638834779,-1.0
E2,15/10/2021,Burton,Morecambe,3,2,Burton,Morecambe,0,-1,1.9,3.6,4.0,-0.25,Burton,-0.5,1.93,1.93,0.539447198051389,0.25
SC1,15/10/2021,Hamilton,Partick,1,6,Partick,Partick,1,1.15,2.8,3.4,2.15,0.0,Partick,0.75,2.05,1.75,0.6720082648350799,-0.0
SC3,15/10/2021,Edinburgh City,Kelty Hearts,2,3,Kelty Hearts,Kelty Hearts,1,0.28,9.0,4.5,1.28,1.5,Edinburgh City,-1,2.05,1.8,0.523179907346274,-1.5
D1,15/10/2021,Hoffenheim,FC Koln,5,0,Hoffenheim,FC Koln,0,-1,2.0,3.9,3.3,-0.5,Hoffenheim,-1,2.08,1.85,0.4933123126941094,0.5
D2,15/10/2021,Hannover,Schalke 04,0,1,Schalke 04,Schalke 04,1,1.62,2.62,3.4,2.62,0.0,Schalke 04,0.95,1.9,1.95,0.535456198666978,-0.0
D2,15/10/2021,Paderborn,Regensburg,1,1,Draw,Paderborn,0,-1,1.95,4.0,3.5,-0.5,Regensburg,-1,1.88,1.98,0.434696251519859,-0.5
SP2,15/10/2021,Eibar,Almeria,1,0,Eibar,Almeria,0,-1,2.37,3.25,3.1,-0.25,Eibar,-0.5,1.9,1.95,0.5664233298024147,0.25
F1,15/10/2021,Paris SG,Angers,2,1,Paris SG,Paris SG,1,0.33000000000000007,1.33,5.5,8.0,-1.5,Angers,-1,2.02,1.77,0.47463944109266054,-1.5
B1,15/10/2021,Club Brugge,Kortrijk,2,0,Club Brugge,Club Brugge,1,0.19999999999999996,1.2,5.5,13.0,-2.0,Draw,0,2.05,1.75,0.46880774314013335,-2.0
T1,15/10/2021,Buyuksehyr,Besiktas,3,2,Buyuksehyr,Besiktas,0,-1,3.1,3.4,2.25,0.25,Buyuksehyr,-1,1.65,2.2,0.5613222899334633,-0.25
E0,16/10/2021,Watford,Liverpool,0,5,Liverpool,Liverpool,1,0.33000000000000007,8.5,5.5,1.33,1.5,Liverpool,1.02,1.91,2.02,0.8006541055236115,-1.5
E0,16/10/2021,Aston Villa,Wolves,2,3,Wolves,Aston Villa,0,-1,2.15,3.25,3.5,-0.25,Wolves,-1,1.84,2.09,0.42871936654481185,-0.25
E0,16/10/2021,Leicester,Man United,4,2,Leicester,Man United,0,-1,3.5,3.6,2.05,0.5,Leicester,-1,1.94,1.99,0.5440273038725968,-0.5
E0,16/10/2021,Man City,Burnley,2,0,Man City,Man City,1,0.1200000000000001,1.12,9.0,19.0,-2.25,Burnley,-0.5,1.94,1.99,0.7297475861937021,-2.25
E0,16/10/2021,Norwich,Brighton,0,0,Draw,Brighton,0,-1,3.6,3.4,2.1,0.5,Norwich,-1,1.96,1.97,0.6590113356196021,-0.5
E0,16/10/2021,Southampton,Leeds,1,0,Southampton,Southampton,1,1.2999999999999998,2.3,3.5,3.0,-0.25,Southampton,0.41000000000000003,1.82,2.11,0.3516999788299716,-0.25
E0,16/10/2021,Brentford,Chelsea,0,1,Chelsea,Chelsea,1,0.5700000000000001,6.5,3.8,1.57,0.75,Chelsea,0.44999999999999996,2.03,1.9,0.5330816912987729,-0.75
E1,16/10/2021,Fulham,QPR,4,1,Fulham,QPR,0,-1,1.6,4.2,5.25,-0.75,Fulham,-1,1.83,2.07,0.42358207161838357,0.75
E1,16/10/2021,Blackburn,Coventry,2,2,Draw,Coventry,0,-1,2.8,3.25,2.6,0.0,Draw,0,1.81,2.09,0.46957372914313267,-0.0
E1,16/10/2021,Bristol City,Bournemouth,0,2,Bournemouth,Bournemouth,1,0.8500000000000001,4.5,3.4,1.85,0.5,Bournemouth,0.8700000000000001,2.03,1.87,0.46666602479182107,-0.5
E1,16/10/2021,Huddersfield,Hull,2,0,Huddersfield,Huddersfield,1,1.0,2.0,3.3,4.0,-0.5,Huddersfield,1.0699999999999998,2.07,1.83,0.45799186905474276,-0.5
E1,16/10/2021,Middlesbrough,Peterboro,2,0,Middlesbrough,Peterboro,0,-1,1.8,3.5,4.75,-0.75,Middlesbrough,-1,1.98,1.92,0.35838682034931924,0.75
E1,16/10/2021,Millwall,Luton,0,2,Luton,Luton,1,2.25,2.37,3.2,3.25,0.0,Luton,1.13,1.78,2.13,0.3561962284006197,-0.0
E1,16/10/2021,Nott'm Forest,Blackpool,2,1,Nott'm Forest,Nott'm Forest,1,1.0,2.0,3.3,4.0,-0.5,Nott'm Forest,0.9199999999999999,1.92,1.98,0.4350368876163736,-0.5
E1,16/10/2021,Preston,Derby,0,0,Draw,Draw,1,2.2,2.0,3.2,4.2,-0.5,Derby,0,1.96,1.94,0.2890690068937033,0.5
E1,16/10/2021,Reading,Barnsley,1,0,Reading,Reading,1,1.15,2.15,3.25,3.6,-0.25,Reading,0.51,2.02,1.88,0.5091377937689201,-0.25
E1,16/10/2021,Sheffield United,Stoke,2,1,Sheffield United,Stoke,0,-1,2.2,3.2,3.5,-0.25,Sheffield United,-0.5,1.85,2.05,0.5806827354674525,0.25
E2,16/10/2021,AFC Wimbledon,Sheffield Weds,2,2,Draw,Sheffield Weds,0,-1,3.0,3.2,2.5,0.25,AFC Wimbledon,-0.5,1.7,2.1,0.5216926693024032,-0.25
E2,16/10/2021,Bolton,Wigan,0,4,Wigan,Wigan,1,1.7999999999999998,2.6,3.2,2.8,0.25,Wigan,1.1,1.77,2.1,0.5986825897619323,-0.25
E2,16/10/2021,Cambridge,Ipswich,2,2,Draw,Ipswich,0,-1,3.5,3.5,2.05,0.5,Cambridge,-1,1.75,2.05,0.46104783474163047,-0.5
E2,16/10/2021,Cheltenham,Accrington,1,0,Cheltenham,Accrington,0,-1,2.6,3.25,2.8,-0.25,Cheltenham,-0.5,1.9,1.95,0.4760186405781042,0.25
E2,16/10/2021,Doncaster,Wycombe,0,2,Wycombe,Wycombe,1,0.75,4.75,3.7,1.75,0.5,Wycombe,0.98,1.88,1.98,0.6029566416521493,-0.5
E2,16/10/2021,Fleetwood Town,Crewe,3,0,Fleetwood Town,Fleetwood Town,1,0.8999999999999999,1.9,3.75,3.75,-0.5,Fleetwood Town,1.02,2.02,1.77,0.44436569426680167,-0.5
E2,16/10/2021,Gillingham,Sunderland,1,2,Sunderland,Sunderland,1,0.72,5.0,3.75,1.72,0.75,Sunderland,0.5,1.85,2.0,0.563157759449612,-0.75
E2,16/10/2021,Lincoln,Charlton,2,1,Lincoln,Charlton,0,-1,2.3,3.3,3.2,-0.25,Lincoln,-0.5,2.05,1.8,0.38033799076598807,0.25
E2,16/10/2021,Oxford,Plymouth,1,3,Plymouth,Plymouth,1,3.0,1.9,3.6,4.0,-0.5,Plymouth,0.9299999999999999,1.93,1.93,0.39857736116326375,0.5
E2,16/10/2021,Rotherham,Portsmouth,4,1,Rotherham,Rotherham,1,0.8300000000000001,1.83,3.6,4.33,-0.75,Rotherham,1.0,2.0,1.8,0.4720667891433968,-0.75
E2,16/10/2021,Shrewsbury,Milton Keynes Dons,1,0,Shrewsbury,Milton Keynes Dons,0,-1,3.6,3.6,2.0,0.25,Shrewsbury,-1,1.98,1.88,0.6126012686045155,-0.25
E3,16/10/2021,Bradford,Bristol Rvs,2,2,Draw,Bradford,0,-1,1.85,3.6,4.33,-0.5,Bristol Rvs,-1,1.88,1.98,0.39338945634178174,-0.5
E3,16/10/2021,Carlisle,Tranmere,0,1,Tranmere,Tranmere,1,1.7999999999999998,2.6,3.2,2.8,0.0,Tranmere,0.9299999999999999,1.93,1.93,0.6926695458428207,-0.0
E3,16/10/2021,Colchester,Harrogate,1,0,Colchester,Harrogate,0,-1,3.3,3.25,2.3,0.25,Colchester,-1,1.85,2.0,0.6099208836002806,-0.25
E3,16/10/2021,Crawley Town,Sutton,0,1,Sutton,Sutton,1,1.37,3.1,3.25,2.37,0.25,Sutton,0.46499999999999997,1.93,1.93,0.4926341764171511,-0.25
E3,16/10/2021,Exeter,Newport County,2,2,Draw,Exeter,0,-1,2.15,3.4,3.4,-0.25,Newport County,-0.5,1.9,1.95,0.4143496695865678,-0.25
E3,16/10/2021,Leyton Orient,Walsall,0,0,Draw,Leyton Orient,0,-1,1.75,3.75,4.75,-0.5,Walsall,-1,1.9,1.95,0.5121330617096825,-0.5
E3,16/10/2021,Northampton,Mansfield,2,0,Northampton,Draw,0,-1,2.25,3.2,3.4,-0.25,Northampton,0,1.93,1.93,0.28765043758896164,0.25
E3,16/10/2021,Oldham,Stevenage,3,0,Oldham,Stevenage,0,-1,2.7,3.1,2.8,0.0,Oldham,-1,1.93,1.93,0.4682035862046701,-0.0
E3,16/10/2021,Port Vale,Barrow,3,1,Port Vale,Port Vale,1,1.1,2.1,3.2,3.8,-0.5,Port Vale,0.98,1.98,1.88,0.4239302785631732,-0.5
E3,16/10/2021,Salford,Hartlepool,2,0,Salford,Salford,1,0.95,1.95,3.25,4.2,-0.5,Salford,1.02,2.02,1.83,0.4113601253674748,-0.5
E3,16/10/2021,Scunthorpe,Forest Green,0,2,Forest Green,Forest Green,1,0.53,7.5,3.8,1.53,1.0,Forest Green,1.1,1.77,2.1,0.7623615235948565,-1.0
E3,16/10/2021,Swindon,Rochdale,2,2,Draw,Swindon,0,-1,2.15,3.25,3.6,-0.25,Rochdale,-0.5,1.83,2.02,0.6473060360399432,-0.25
SC0,16/10/2021,Hibernian,Dundee United,0,3,Dundee United,Draw,0,-1,1.66,3.8,5.0,-0.75,Dundee United,0,1.8,2.05,0.2709688428992265,0.75
SC0,16/10/2021,Motherwell,Celtic,0,2,Celtic,Celtic,1,0.5,6.5,4.33,1.5,1.5,Celtic,1.0,1.85,2.0,0.41550990893625434,-1.5
SC0,16/10/2021,Rangers,Hearts,1,1,Draw,Hearts,0,-1,1.55,4.1,6.0,-1.25,Hearts,0.8799999999999999,1.98,1.88,0.4394475077945209,1.25
SC0,16/10/2021,Ross County,St Mirren,2,3,St Mirren,St Mirren,1,1.25,3.3,3.3,2.25,0.0,St Mirren,0.8,2.05,1.8,0.4868037578191484,-0.0
SC0,16/10/2021,St Johnstone,Livingston,0,3,Livingston,St Johnstone,0,-1,1.85,3.3,4.75,-0.5,Livingston,-1,1.83,2.02,0.46988722199518507,-0.5
SC0,16/10/2021,Dundee,Aberdeen,2,1,Dundee,Aberdeen,0,-1,2.9,3.3,2.45,0.0,Dundee,-1,2.13,1.75,0.4818130708821244,-0.0
SC1,16/10/2021,Ayr,Queen of Sth,2,1,Ayr,Queen of Sth,0,-1,2.55,3.2,2.5,-0.25,Ayr,-0.5,1.75,2.05,0.49792324434364765,0.25
SC1,16/10/2021,Dunfermline,Kilmarnock,2,2,Draw,Kilmarnock,0,-1,3.5,3.5,1.83,0.25,Dunfermline,-0.5,1.98,1.88,0.581373833378746,-0.25
SC1,16/10/2021,Inverness C,Morton,2,0,Inverness C,Inverness C,1,0.55,1.55,3.75,5.0,-0.75,Inverness C,0.73,1.73,2.08,0.4613178408088698,-0.75
SC1,16/10/2021,Raith Rvs,Arbroath,2,1,Raith Rvs,Arbroath,0,-1,2.1,3.2,3.1,-0.25,Raith Rvs,-0.5,1.93,1.93,0.5494472010351596,0.25
SC2,16/10/2021,Alloa,Peterhead,2,4,Peterhead,Alloa,0,-1,1.9,3.6,3.25,-0.25,Peterhead,-1,2.0,1.85,0.41040013573095313,-0.25
SC2,16/10/2021,Clyde,Montrose,0,5,Montrose,Montrose,1,1.15,3.0,3.2,2.15,0.5,Montrose,0.8999999999999999,1.95,1.9,0.42413331294738893,-0.5
SC2,16/10/2021,Dumbarton,Queens Park,0,3,Queens Park,Queens Park,1,0.8999999999999999,3.4,3.4,1.9,0.75,Queens Park,1.02,1.83,2.02,0.48694616252189304,-0.75
SC2,16/10/2021,East Fife,Cove Rangers,4,2,East Fife,Cove Rangers,0,-1,4.0,3.5,1.83,0.75,East Fife,-1,2.0,1.85,0.7748709865084588,-0.75
SC2,16/10/2021,Falkirk,Airdrie Utd,0,3,Airdrie Utd,Airdrie Utd,1,2.25,1.95,3.4,3.25,-0.5,Airdrie Utd,0.8,2.05,1.8,0.4683275539902947,0.5
SC3,16/10/2021,Albion Rvs,Elgin,2,0,Albion Rvs,Elgin,0,-1,2.45,3.5,2.4,0.25,Albion Rvs,-1,1.88,1.98,0.4685073686134088,-0.25
SC3,16/10/2021,Cowdenbeath,Stenhousemuir,0,2,Stenhousemuir,Stenhousemuir,1,1.5,2.3,3.5,2.5,-0.25,Stenhousemuir,0.75,2.05,1.75,0.39733361345081386,0.25
SC3,16/10/2021,Forfar,Annan Athletic,2,0,Forfar,Annan Athletic,0,-1,1.75,3.6,3.75,-0.5,Forfar,-1,1.88,1.98,0.4143764125362955,0.5
SC3,16/10/2021,Stirling,Stranraer,1,1,Draw,Stirling,0,-1,1.65,3.6,4.5,-0.5,Stranraer,-1,1.93,1.93,0.5634281640740166,-0.5
D1,16/10/2021,Dortmund,Mainz,3,1,Dortmund,Mainz,0,-1,1.4,5.0,7.5,-1.25,Dortmund,-0.5,1.86,2.07,0.3728028401031237,1.25
D1,16/10/2021,Ein Frankfurt,Hertha,1,2,Hertha,Ein Frankfurt,0,-1,1.75,3.8,4.5,-0.75,Hertha,-1,1.99,1.94,0.627025985012866,-0.75
D1,16/10/2021,Freiburg,RB Leipzig,1,1,Draw,RB Leipzig,0,-1,4.0,4.0,1.85,0.5,Freiburg,-1,1.92,2.01,0.3721655208390307,-0.5
D1,16/10/2021,Greuther Furth,Bochum,0,1,Bochum,Greuther Furth,0,-1,2.37,3.5,2.9,-0.25,Bochum,-1,2.0,1.93,0.41270717822972175,-0.25
D1,16/10/2021,Union Berlin,Wolfsburg,2,0,Union Berlin,Union Berlin,1,1.7000000000000002,2.7,3.25,2.7,0.0,Union Berlin,0.6299999999999999,1.63,2.25,0.41987827537904177,0.0
D1,16/10/2021,M'gladbach,Stuttgart,1,1,Draw,M'gladbach,0,-1,1.5,4.75,6.0,-1.0,Stuttgart,-1,1.75,2.05,0.43461364632844135,-1.0
D2,16/10/2021,Heidenheim,St Pauli,2,4,St Pauli,St Pauli,1,1.7000000000000002,2.62,3.4,2.7,0.0,St Pauli,0.98,1.88,1.98,0.6494459522135981,-0.0
D2,16/10/2021,Ingolstadt,Holstein Kiel,1,1,Draw,Holstein Kiel,0,-1,3.25,3.5,2.2,0.0,Draw,0,2.02,1.77,0.46766065632734055,-0.0
D2,16/10/2021,Karlsruhe,Erzgebirge Aue,2,1,Karlsruhe,Karlsruhe,1,0.6499999999999999,1.65,3.75,5.5,-0.75,Karlsruhe,0.375,1.75,2.13,0.5684072027233258,-0.75
