Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
EC,3/3/2020,Chesterfield,Harrogate,3,4,Harrogate,Harrogate,1,1,3.6,3.4,2,0.25,0.25,Harrogate,0.375,2.05,1.75,0.587272478,-0.25
EC,3/3/2020,Chorley,Eastleigh,1,2,Eastleigh,Eastleigh,1,1.25,3.1,3.4,2.25,0.25,0.25,Eastleigh,0.5,1.8,2,0.49567918,-0.25
EC,3/3/2020,Fylde,Notts County,1,2,Notts County,Notts County,1,2.3,2.1,3.5,3.3,-0.25,-0.25,Notts County,0.93,1.88,1.93,0.445752913,0.25
EC,3/3/2020,Halifax,Sutton,1,0,Halifax,Sutton,0,-1,2.15,3.3,3.4,-0.25,-0.25,Halifax,-0.5,1.88,1.93,0.422886678,0.25
EC,3/3/2020,Solihull,Hartlepool,0,1,Hartlepool,Hartlepool,1,2.5,2.1,3.4,3.5,-0.25,-0.25,Hartlepool,0.9,1.9,1.9,0.389638748,0.25
SC0,3/3/2020,Hibernian,Hearts,1,3,Hearts,Hibernian,0,-1,2.15,3.4,3.25,-0.25,-0.25,Hearts,-1,1.85,2,0.697120672,-0.25
SC1,3/3/2020,Ayr,Dundee United,0,0,Draw,Draw,1,2.3,3.1,3.3,2.3,0.25,0.25,Ayr,0,1.77,2.1,0.330237633,-0.25
SC1,3/3/2020,Dundee,Alloa,0,0,Draw,Dundee,0,-1,1.4,4.5,7.5,-1.5,-1.25,Alloa,-1,2,1.85,0.426201955,-1.5
SC1,3/3/2020,Inverness C,Morton,3,2,Inverness C,Morton,0,-1,1.75,3.75,4.33,-0.5,-0.5,Inverness C,-1,2,1.85,0.432222255,0.5
SC1,3/3/2020,Partick,Queen of Sth,0,0,Draw,Partick,0,-1,1.85,3.8,3.8,-0.5,-0.5,Queen of Sth,-1,1.85,2,0.436252166,-0.5
SC2,3/3/2020,Clyde,Montrose,2,1,Clyde,Montrose,0,-1,2.5,3.6,2.6,0,0,Clyde,-1,2.1,1.77,0.736926402,0
SC2,3/3/2020,Dumbarton,Forfar,2,0,Dumbarton,Dumbarton,1,1.15,2.15,3.6,3.1,-0.25,-0.25,Dumbarton,0.9,1.9,1.95,0.435461965,-0.25
SC2,3/3/2020,Raith Rvs,Falkirk,1,1,Draw,Falkirk,0,-1,3,3.5,2.25,0.25,0.25,Raith Rvs,-0.5,1.75,2.05,0.5691043,-0.25
SC3,3/3/2020,Cowdenbeath,Albion Rvs,2,1,Cowdenbeath,Cowdenbeath,1,1.15,2.15,3.8,3,-0.5,-0.25,Cowdenbeath,0.98,1.98,1.88,0.414370523,-0.5
SC3,3/3/2020,Stirling,Stenhousemuir,0,0,Draw,Stirling,0,-1,1.9,3.6,3.75,-0.25,-0.5,Stenhousemuir,-0.5,1.9,1.95,0.605114944,-0.25
I2,3/3/2020,Cosenza,Cittadella,1,2,Cittadella,Cittadella,1,2,2.5,3,3,0,0,Cittadella,1,1.85,2,0.527261359,0
I2,3/3/2020,Cremonese,Empoli,2,3,Empoli,Cremonese,0,-1,2.45,3.1,3,-0.25,0,Empoli,-1,2.05,1.75,0.369378008,-0.25
I2,3/3/2020,Crotone,Pisa,1,0,Crotone,Crotone,1,0.57,1.57,3.6,6.5,-1.25,-1,Pisa,-0.5,1.98,1.88,0.534068053,-1.25
I2,3/3/2020,Livorno,Frosinone,2,2,Draw,Frosinone,0,-1,3.5,3.1,2.2,0.25,0.25,Livorno,-0.5,1.98,1.88,0.765448811,-0.25
I2,3/3/2020,Perugia,Benevento,1,2,Benevento,Benevento,1,1.25,3.5,3,2.25,0.25,0.25,Benevento,0.49,1.88,1.98,0.834457078,-0.25
I2,3/3/2020,Pordenone,Juve Stabia,2,1,Pordenone,Pordenone,1,0.8,1.8,3.5,4.5,-0.75,-0.5,Pordenone,0.385,1.77,2.1,0.418108112,-0.75
I2,3/3/2020,Salernitana,Venezia,2,0,Salernitana,Venezia,0,-1,2.05,3.1,3.9,-0.5,-0.5,Salernitana,-1,2,1.85,0.355383498,0.5
I2,3/3/2020,Trapani,Virtus Entella,4,1,Trapani,Virtus Entella,0,-1,2.37,3,3.2,-0.25,-0.25,Trapani,-1,1.93,1.93,0.58645746,0.25
P1,3/3/2020,Famalicao,Sp Lisbon,3,1,Famalicao,Sp Lisbon,0,-1,2.87,3.4,2.37,0.25,0.25,Famalicao,-1,1.96,1.94,0.786291012,-0.25
SC0,4/3/2020,Kilmarnock,Aberdeen,2,2,Draw,Aberdeen,0,-1,2.8,3.1,2.6,0,0,Draw,0,2.05,1.8,0.355530678,0
SC0,4/3/2020,Livingston,Celtic,2,2,Draw,Celtic,0,-1,8,4,1.44,1.25,1.25,Livingston,-1,1.93,1.93,0.805202559,-1.25
SC0,4/3/2020,Motherwell,Ross County,4,1,Motherwell,Ross County,0,-1,1.72,3.6,4.75,-0.75,-0.75,Motherwell,-1,2.05,1.8,0.345960593,0.75
SC0,4/3/2020,Rangers,Hamilton,0,1,Hamilton,Rangers,0,-1,1.1,9,21,-2.5,-2.5,Hamilton,-1,2.05,1.8,0.772511172,-2.5
SC0,4/3/2020,St Mirren,St Johnstone,0,0,Draw,St Mirren,0,-1,2.62,3.1,2.8,0,0,Draw,0,1.98,1.88,0.371766432,0
SC1,4/3/2020,Arbroath,Dunfermline,0,0,Draw,Arbroath,0,-1,2.87,3.3,2.4,0,0,Draw,0,2.05,1.8,0.373604932,0
I2,4/3/2020,Ascoli,Chievo,1,1,Draw,Chievo,0,-1,2.7,3,2.8,0,0,Draw,0,2.1,1.77,0.432474722,0
I2,4/3/2020,Spezia,Pescara,2,0,Spezia,Spezia,1,0.7,1.7,3.3,5.75,-0.75,-0.75,Spezia,0.88,1.88,1.98,0.581626083,-0.75
E1,6/3/2020,Nott'm Forest,Millwall,0,3,Millwall,Draw,0,-1,2.25,3.2,3.4,-0.25,-0.25,Millwall,0,2.05,1.85,0.258394984,0.25
D1,6/3/2020,Paderborn,FC Koln,1,2,FC Koln,FC Koln,1,1.1,3,4,2.1,0.25,0.25,FC Koln,0.44,2.05,1.88,0.775180914,-0.25
D2,6/3/2020,Nurnberg,Hannover,0,3,Hannover,Hannover,1,2,2.37,3.3,3,0,0,Hannover,1.05,1.8,2.05,0.457636096,0
D2,6/3/2020,Osnabruck,Wehen,2,6,Wehen,Draw,0,-1,2,3.6,3.5,-0.25,-0.5,Wehen,0,1.85,2,0.306994941,0.25
SP1,6/3/2020,Alaves,Valencia,1,1,Draw,Valencia,0,-1,2.6,3.25,2.75,0,0,Draw,0,2,1.93,0.406854675,0
SP2,6/3/2020,Lugo,Cadiz,1,1,Draw,Draw,1,1.87,3.7,2.87,2.25,0.25,0.25,Lugo,0,1.9,1.95,0.373654469,-0.25
F1,6/3/2020,Marseille,Amiens,2,2,Draw,Marseille,0,-1,1.57,4,6,-1,-1,Amiens,-1,2.11,1.82,0.66315358,-1
F2,6/3/2020,Chambly,Le Mans,2,2,Draw,Chambly,0,-1,2.2,3,3.6,-0.25,-0.25,Le Mans,-0.5,1.98,1.88,0.493655875,-0.25
F2,6/3/2020,Chateauroux,Caen,2,1,Chateauroux,Caen,0,-1,3.4,2.9,2.37,0.25,0.25,Chateauroux,-1,1.93,1.93,0.651336236,-0.25
F2,6/3/2020,Clermont,Sochaux,2,0,Clermont,Clermont,1,0.83,1.83,3.25,4.75,-0.5,-0.5,Clermont,1.1,2.1,1.77,0.570320065,-0.5
F2,6/3/2020,Grenoble,Valenciennes,1,3,Valenciennes,Draw,0,-1,2.05,3,4.1,-0.25,-0.25,Valenciennes,0,1.72,2.07,0.302450344,0.25
F2,6/3/2020,Le Havre,Auxerre,1,0,Le Havre,Le Havre,1,1.15,2.15,3.1,3.8,-0.25,-0.25,Le Havre,0.425,1.85,2,0.352488733,-0.25
F2,6/3/2020,Niort,Nancy,1,1,Draw,Nancy,0,-1,2.87,2.9,2.75,0,0,Draw,0,2.05,1.8,0.38094769,0
F2,6/3/2020,Rodez,Guingamp,2,1,Rodez,Guingamp,0,-1,3,3,2.5,0,0,Rodez,-1,2.1,1.77,0.451935072,0
F2,6/3/2020,Troyes,Paris FC,1,1,Draw,Troyes,0,-1,1.61,3.6,6,-0.75,-0.75,Paris FC,-0.5,1.98,1.88,0.571826852,-0.75
N1,6/3/2020,For Sittard,Zwolle,1,1,Draw,Zwolle,0,-1,2.3,3.5,2.87,-0.25,-0.25,Zwolle,0.515,1.87,2.03,0.416662728,0.25
P1,6/3/2020,Sp Braga,Portimonense,3,1,Sp Braga,Sp Braga,1,0.33,1.33,5,9,-1.5,-1.5,Sp Braga,1.07,2.07,1.83,0.720966472,-1.5
T1,6/3/2020,Besiktas,Ankaragucu,2,1,Besiktas,Besiktas,1,0.22,1.22,6.5,11,-2,-2,Ankaragucu,-1,2,1.8,0.749540842,-2
E0,7/3/2020,Liverpool,Bournemouth,2,1,Liverpool,Liverpool,1,0.22,1.22,6.5,13,-2,-1.75,Bournemouth,-1,2.02,1.77,0.852935852,-2
E0,7/3/2020,Arsenal,West Ham,1,0,Arsenal,Arsenal,1,0.57,1.57,4.4,5.5,-1,-1,Draw,0,2.07,1.72,0.544464385,-1
E0,7/3/2020,Crystal Palace,Watford,1,0,Crystal Palace,Watford,0,-1,2.55,3.2,2.9,0,0,Crystal Palace,-1,1.92,1.98,0.439013931,0
E0,7/3/2020,Sheffield United,Norwich,1,0,Sheffield United,Sheffield United,1,0.65,1.65,3.75,5.75,-0.75,-0.75,Sheffield United,0.425,1.85,2.05,0.461862257,-0.75
E0,7/3/2020,Southampton,Newcastle,0,1,Newcastle,Southampton,0,-1,1.61,4.1,5.25,-0.75,-0.75,Newcastle,-1,1.95,1.95,0.541761042,-0.75
E0,7/3/2020,Wolves,Brighton,0,0,Draw,Wolves,0,-1,1.61,3.9,5.75,-0.75,-0.75,Brighton,-0.5,1.98,1.92,0.689267756,-0.75
E0,7/3/2020,Burnley,Tottenham,1,1,Draw,Tottenham,0,-1,2.7,3.3,2.62,0,0,Draw,0,1.95,1.95,0.35648719,0
E1,7/3/2020,Bristol City,Fulham,1,1,Draw,Fulham,0,-1,3.6,3.4,2.1,0.25,0.25,Bristol City,-0.5,2.07,1.83,0.570805034,-0.25
E1,7/3/2020,Barnsley,Cardiff,0,2,Cardiff,Cardiff,1,2,2.35,3.4,3,-0.25,-0.25,Cardiff,0.79,2.11,1.79,0.357341879,0.25
E1,7/3/2020,Birmingham,Reading,1,3,Reading,Birmingham,0,-1,2.05,3.5,3.6,-0.5,-0.25,Reading,-1,2.01,1.89,0.405285502,-0.5
E1,7/3/2020,Brentford,Sheffield Weds,5,0,Brentford,Brentford,1,0.57,1.57,3.9,6.25,-1,-1,Brentford,0.98,1.98,1.92,0.591119737,-1
E1,7/3/2020,Charlton,Middlesbrough,0,1,Middlesbrough,Middlesbrough,1,1.45,3,3.25,2.45,0.25,0.25,Middlesbrough,0.52,1.86,2.04,0.471219065,-0.25
E1,7/3/2020,Leeds,Huddersfield,2,0,Leeds,Leeds,1,0.36,1.36,4.75,9.5,-1.25,-1.5,Leeds,0.54,2.08,1.82,0.527272807,-1.25
E1,7/3/2020,Preston,QPR,1,3,QPR,QPR,1,2.5,2.05,3.5,3.5,-0.25,-0.5,QPR,1.07,1.72,2.07,0.423719538,0.25
E1,7/3/2020,Stoke,Hull,5,1,Stoke,Stoke,1,0.57,1.57,3.9,6.25,-1,-1,Stoke,0.84,1.84,2.06,0.652974588,-1
E1,7/3/2020,Swansea,West Brom,0,0,Draw,West Brom,0,-1,3.5,3.5,2.1,0.5,0.25,Swansea,-1,1.89,2.01,0.606367493,-0.5
E1,7/3/2020,Wigan,Luton,0,0,Draw,Wigan,0,-1,1.7,3.8,5,-0.75,-0.75,Luton,-0.5,1.9,2,0.675649571,-0.75
E2,7/3/2020,Accrington,Tranmere,1,2,Tranmere,Accrington,0,-1,1.83,3.6,4.33,-0.75,-0.75,Tranmere,-1,2.02,1.83,0.516317149,-0.75
E2,7/3/2020,AFC Wimbledon,Bolton,0,0,Draw,AFC Wimbledon,0,-1,2.05,3.6,3.4,-0.25,-0.25,Bolton,-0.5,1.9,1.95,0.457225344,-0.25
E2,7/3/2020,Fleetwood Town,Blackpool,0,0,Draw,Fleetwood Town,0,-1,1.83,3.6,4.33,-0.5,-0.5,Blackpool,-1,1.95,1.9,0.659814657,-0.5
E2,7/3/2020,Ipswich,Coventry,0,1,Coventry,Coventry,1,1.75,2.62,3.2,2.75,0.25,0,Coventry,0.55,1.77,2.1,0.601889926,-0.25
E2,7/3/2020,Lincoln,Burton,3,2,Lincoln,Burton,0,-1,2.4,3.3,3,-0.25,0,Lincoln,-0.5,2.1,1.77,0.457314663,0.25
E2,7/3/2020,Milton Keynes Dons,Doncaster,0,1,Doncaster,Doncaster,1,1.7,2.6,3.4,2.7,0,0,Doncaster,1,1.85,2,0.381944183,0
E2,7/3/2020,Peterboro,Portsmouth,2,0,Peterboro,Portsmouth,0,-1,2.2,3.4,3.3,-0.25,-0.25,Peterboro,-1,1.95,1.9,0.398447881,0.25
E2,7/3/2020,Rochdale,Rotherham,3,1,Rochdale,Rotherham,0,-1,5.25,3.8,1.66,0.75,0.75,Rochdale,-1,1.9,1.95,0.728959753,-0.75
E2,7/3/2020,Shrewsbury,Oxford,2,3,Oxford,Oxford,1,1.2,3.4,3.4,2.2,0.25,0.25,Oxford,0.51,1.83,2.02,0.661352374,-0.25
E2,7/3/2020,Southend,Bristol Rvs,3,1,Southend,Southend,1,2.1,3.1,3.4,2.3,0.25,0.25,Southend,0.77,1.77,2.1,0.482094506,0.25
E2,7/3/2020,Sunderland,Gillingham,2,2,Draw,Sunderland,0,-1,1.83,3.5,4.5,-0.5,-0.5,Gillingham,-1,1.83,2.02,0.467586245,-0.5
E3,7/3/2020,Scunthorpe,Grimsby,0,2,Grimsby,Scunthorpe,0,-1,2.15,3.4,3.4,-0.25,-0.25,Grimsby,-1,1.9,1.95,0.384289954,-0.25
E3,7/3/2020,Carlisle,Colchester,0,3,Colchester,Colchester,1,1.3,3.2,3.25,2.3,0,0.25,Colchester,0.8,2,1.8,0.366251635,0
E3,7/3/2020,Cheltenham,Port Vale,0,0,Draw,Cheltenham,0,-1,1.9,3.3,4.5,-0.5,-0.5,Port Vale,-1,2.05,1.8,0.46089221,-0.5
E3,7/3/2020,Crawley Town,Oldham,3,0,Crawley Town,Crawley Town,1,1.4,2.4,3.4,2.9,0,-0.25,Crawley Town,0.8,1.8,2.05,0.43609113,0
E3,7/3/2020,Crewe,Stevenage,3,1,Crewe,Crewe,1,0.45,1.45,4.5,7,-1.25,-1.25,Crewe,0.49,1.98,1.88,0.757969817,-1.25
E3,7/3/2020,Leyton Orient,Cambridge,2,1,Leyton Orient,Leyton Orient,1,1.2,2.2,3.25,3.5,-0.25,-0.25,Leyton Orient,0.5,2,1.85,0.381041491,-0.25
E3,7/3/2020,Newport County,Morecambe,1,0,Newport County,Morecambe,0,-1,1.85,3.6,4.33,-0.5,-0.5,Newport County,-1,1.9,1.95,0.570885956,0.5
E3,7/3/2020,Northampton,Mansfield,1,2,Mansfield,Northampton,0,-1,1.9,3.6,3.9,-0.5,-0.5,Mansfield,-1,1.98,1.88,0.70966544,-0.5
E3,7/3/2020,Plymouth,Macclesfield,3,0,Plymouth,Plymouth,1,0.53,1.53,3.75,7.5,-1,-1,Plymouth,1.05,2.05,1.8,0.667763125,-1
E3,7/3/2020,Salford,Bradford,2,0,Salford,Salford,1,1,2,3.3,4,-0.25,-0.5,Salford,0.85,1.85,2,0.510031564,-0.25
E3,7/3/2020,Swindon,Forest Green,0,2,Forest Green,Swindon,0,-1,1.72,4,4.4,-0.5,-0.75,Forest Green,-1,1.88,1.98,0.834376769,-0.5
E3,7/3/2020,Walsall,Exeter,3,1,Walsall,Exeter,0,-1,3.1,3.25,2.37,0.25,0.25,Walsall,-1,1.8,2.05,0.484973359,-0.25
EC,7/3/2020,Aldershot,Dag and Red,0,1,Dag and Red,Aldershot,0,-1,2.2,3.4,3.2,0,-0.25,Dag and Red,-1,1.88,1.93,0.346586692,0
EC,7/3/2020,Barrow,Notts County,0,2,Notts County,Barrow,0,-1,1.8,3.6,4.33,-0.75,-0.5,Notts County,-1,1.67,2.15,0.581185316,-0.75
EC,7/3/2020,Chorley,Chesterfield,1,2,Chesterfield,Chesterfield,1,1.5,2.8,3.25,2.5,0.25,0,Chesterfield,0.465,1.88,1.93,0.766221044,-0.25
EC,7/3/2020,Dover Athletic,Yeovil,0,1,Yeovil,Dover Athletic,0,-1,2.5,3.4,2.7,0,0,Yeovil,-1,2.05,1.75,0.363664444,0
EC,7/3/2020,Fylde,Solihull,0,0,Draw,Solihull,0,-1,2.37,3.4,2.9,-0.25,0,Solihull,0.375,2.05,1.75,0.540986979,0.25
EC,7/3/2020,Halifax,Woking,0,2,Woking,Halifax,0,-1,2.55,3.3,2.7,-0.25,0,Woking,-1,1.98,1.83,0.465428871,-0.25
EC,7/3/2020,Hartlepool,Ebbsfleet,0,1,Ebbsfleet,Hartlepool,0,-1,1.55,4.2,5.75,-1.25,-1,Ebbsfleet,-1,1.98,1.83,0.779367426,-1.25
EC,7/3/2020,Maidenhead,Boreham Wood,0,1,Boreham Wood,Boreham Wood,1,1.1,3.5,3.3,2.1,0.5,0.25,Boreham Wood,0.88,1.93,1.88,0.770805808,-0.5
EC,7/3/2020,Stockport,Barnet,1,1,Draw,Barnet,0,-1,2.6,3.4,2.6,0.25,0,Stockport,-0.5,1.95,1.85,0.475057646,-0.25
EC,7/3/2020,Sutton,Torquay,2,0,Sutton,Sutton,1,0.95,1.95,3.5,3.8,-0.5,-0.5,Sutton,0.9,1.9,1.9,0.379939377,-0.5
EC,7/3/2020,Wrexham,Eastleigh,0,0,Draw,Wrexham,0,-1,2,3.5,3.6,-0.5,-0.5,Eastleigh,-1,1.98,1.83,0.539722861,-0.5
EC,7/3/2020,Harrogate,Bromley,1,1,Draw,Harrogate,0,-1,1.83,3.75,4,-0.5,-0.5,Bromley,-1,1.8,2,0.757622895,-0.5
SC0,7/3/2020,Aberdeen,Hibernian,3,1,Aberdeen,Hibernian,0,-1,2,3.5,3.6,-0.25,-0.5,Aberdeen,-1,1.83,2.02,0.376681719,0.25
SC0,7/3/2020,Celtic,St Mirren,5,0,Celtic,Celtic,1,0.12,1.12,8,21,-2.5,-2.25,Celtic,1,2,1.85,0.829673947,-2.5
SC0,7/3/2020,Hamilton,Kilmarnock,1,0,Hamilton,Kilmarnock,0,-1,3.2,3.4,2.2,0.25,0.25,Hamilton,-1,2.05,1.8,0.482143157,-0.25
SC0,7/3/2020,Hearts,Motherwell,1,1,Draw,Motherwell,0,-1,2.05,3.75,3.25,-0.5,-0.25,Motherwell,0.95,1.9,1.95,0.379437649,0.5
SC0,7/3/2020,St Johnstone,Livingston,1,0,St Johnstone,Livingston,0,-1,2.5,3.25,2.8,0,0,St Johnstone,-1,1.83,2.02,0.540179244,0
SC1,7/3/2020,Alloa,Inverness C,2,0,Alloa,Inverness C,0,-1,4.2,3.5,1.85,0.75,0.5,Alloa,-1,2,1.85,0.49439907,-0.75
SC1,7/3/2020,Ayr,Dundee,0,0,Draw,Draw,1,2.3,2.4,3.3,2.87,0.25,0,Ayr,0,1.8,2.05,0.247270199,-0.25
SC1,7/3/2020,Dundee United,Partick,1,1,Draw,Dundee United,0,-1,1.5,4.75,5.25,-0.75,-1,Partick,-0.5,1.8,2.05,0.551583117,-0.75
SC1,7/3/2020,Dunfermline,Queen of Sth,1,1,Draw,Dunfermline,0,-1,1.75,3.5,4.75,-0.75,-0.5,Queen of Sth,-0.5,1.9,1.95,0.689749691,-0.75
SC1,7/3/2020,Morton,Arbroath,1,1,Draw,Arbroath,0,-1,2.2,3.4,3.2,-0.25,-0.25,Arbroath,0.49,1.88,1.98,0.38111521,0.25
SC2,7/3/2020,Airdrie Utd,East Fife,1,0,Airdrie Utd,Draw,0,-1,1.95,3.6,3.6,-0.25,-0.5,Airdrie Utd,0,1.85,2,0.261792384,0.25
SC2,7/3/2020,Clyde,Dumbarton,2,0,Clyde,Dumbarton,0,-1,1.9,3.8,3.5,-0.75,-0.5,Clyde,-1,2,1.85,0.437673759,0.75
SC2,7/3/2020,Falkirk,Peterhead,3,0,Falkirk,Falkirk,1,0.33,1.33,5.5,7.5,-1.25,-1.25,Falkirk,0.83,1.83,2.02,0.683903193,-1.25
SC2,7/3/2020,Montrose,Stranraer,4,1,Montrose,Montrose,1,0.5,1.5,4.33,6,-1,-1,Montrose,0.95,1.95,1.9,0.64541791,-1
SC2,7/3/2020,Raith Rvs,Forfar,2,1,Raith Rvs,Raith Rvs,1,0.45,1.45,4.75,6,-1.25,-1.25,Forfar,-0.5,1.98,1.88,0.57951681,-1.25
SC3,7/3/2020,Annan Athletic,Cowdenbeath,0,0,Draw,Cowdenbeath,0,-1,2.37,3.75,2.62,-0.25,0,Cowdenbeath,0.45,1.95,1.9,0.67706931,0.25
SC3,7/3/2020,Cove Rangers,Brechin,3,2,Cove Rangers,Cove Rangers,1,0.12,1.12,9,15,-2.25,-2.25,Brechin,-1,1.97,1.82,0.924891414,-2.25
SC3,7/3/2020,Edinburgh City,Albion Rvs,3,0,Edinburgh City,Edinburgh City,1,0.45,1.45,4.2,6.5,-1,-1,Edinburgh City,0.88,1.88,1.98,0.534364147,-1
SC3,7/3/2020,Elgin,Stirling,3,1,Elgin,Draw,0,-1,2.2,3.75,2.9,-0.25,-0.25,Elgin,0,1.83,2.02,0.32928926,0.25
SC3,7/3/2020,Stenhousemuir,Queens Park,0,0,Draw,Queens Park,0,-1,2.87,3.75,2.25,0.25,0.25,Stenhousemuir,-0.5,2.02,1.83,0.442736787,-0.25
D1,7/3/2020,Freiburg,Union Berlin,3,1,Freiburg,Union Berlin,0,-1,2.3,3.4,3.1,-0.25,-0.25,Freiburg,-1,2.08,1.82,0.547111598,0.25
D1,7/3/2020,Hertha,Werder Bremen,2,2,Draw,Hertha,0,-1,2.1,3.5,3.4,-0.25,-0.25,Werder Bremen,-0.5,2,1.93,0.688895434,-0.25
D1,7/3/2020,Leverkusen,Ein Frankfurt,4,0,Leverkusen,Leverkusen,1,0.65,1.65,4.2,5,-0.75,-1,Leverkusen,1.05,2.05,1.88,0.64589256,-0.75
D1,7/3/2020,Schalke 04,Hoffenheim,1,1,Draw,Hoffenheim,0,-1,2.2,3.6,3.2,0,-0.25,Draw,0,1.99,1.94,0.489323821,0
D1,7/3/2020,Wolfsburg,RB Leipzig,0,0,Draw,RB Leipzig,0,-1,3.8,3.8,1.9,0.25,0.5,Wolfsburg,-0.5,2.02,1.77,0.725863017,-0.25
D1,7/3/2020,M'gladbach,Dortmund,1,2,Dortmund,Dortmund,1,1.15,3.1,3.9,2.15,0.25,0.25,Dortmund,0.415,2.1,1.83,0.692471934,-0.25
D2,7/3/2020,Darmstadt,Bochum,0,0,Draw,Darmstadt,0,-1,2.15,3.3,3.4,-0.25,-0.25,Bochum,-0.5,1.93,1.93,0.584292832,-0.25
D2,7/3/2020,Hamburg,Regensburg,2,1,Hamburg,Hamburg,1,0.4,1.4,4.5,7.5,-1.25,-1.25,Regensburg,-0.5,1.95,1.9,0.486364259,-1.25
D2,7/3/2020,Heidenheim,Karlsruhe,3,1,Heidenheim,Heidenheim,1,0.95,1.95,3.4,3.8,-0.5,-0.5,Heidenheim,0.98,1.98,1.88,0.446622891,-0.5
SP1,7/3/2020,Eibar,Mallorca,1,2,Mallorca,Eibar,0,-1,1.7,3.6,5.25,-0.5,-0.75,Mallorca,-1,1.87,2.06,0.49343261,-0.5
SP1,7/3/2020,Ath Madrid,Sevilla,2,2,Draw,Sevilla,0,-1,1.9,3.4,4.33,-0.25,-0.5,Sevilla,0.525,1.75,2.05,0.407963449,0.25
SP1,7/3/2020,Barcelona,Sociedad,1,0,Barcelona,Barcelona,1,0.33,1.33,5.5,8.5,-1.5,-1.5,Sociedad,-1,2.03,1.9,0.461699004,-1.5
SP1,7/3/2020,Getafe,Celta,0,0,Draw,Getafe,0,-1,1.85,3.3,4.75,-0.5,-0.5,Celta,-1,1.86,2.07,0.378397876,-0.5
SP2,7/3/2020,Extremadura UD,Oviedo,1,2,Oviedo,Oviedo,1,1.87,2.7,2.87,2.87,0,0,Oviedo,0.98,1.88,1.98,0.368148544,0
SP2,7/3/2020,Girona,Albacete,1,1,Draw,Girona,0,-1,1.61,3.5,6,-0.75,-0.75,Albacete,-0.5,1.75,2.13,0.473716534,-0.75
SP2,7/3/2020,Huesca,Fuenlabrada,2,0,Huesca,Huesca,1,0.75,1.75,3.4,5,-0.75,-0.75,Huesca,1.02,2.02,1.77,0.377229556,-0.75
SP2,7/3/2020,Numancia,Santander,1,2,Santander,Numancia,0,-1,1.8,3.4,4.75,-0.5,-0.75,Santander,-1,2.05,1.8,0.361672165,-0.5
SP2,7/3/2020,Almeria,La Coruna,4,0,Almeria,La Coruna,0,-1,1.85,3.2,4.75,-0.5,-0.5,Almeria,-1,2.1,1.77,0.409038883,0.5
I2,7/3/2020,Cittadella,Pordenone,0,2,Pordenone,Cittadella,0,-1,2,3.3,3.75,-0.5,-0.5,Pordenone,-1,2.05,1.75,0.524290847,-0.5
I2,7/3/2020,Empoli,Trapani,1,1,Draw,Empoli,0,-1,1.7,3.75,4.75,-0.75,-0.75,Trapani,-0.5,2.05,1.8,0.491403073,-0.75
I2,7/3/2020,Frosinone,Cremonese,0,2,Cremonese,Frosinone,0,-1,1.65,3.5,5.75,-0.5,-0.75,Cremonese,-1,1.85,2,0.515947753,-0.5
I2,7/3/2020,Perugia,Salernitana,1,0,Perugia,Salernitana,0,-1,2.1,3.1,3.8,-0.25,-0.25,Perugia,-0.5,1.85,2,0.537312109,0.25
I2,7/3/2020,Venezia,Crotone,1,3,Crotone,Crotone,1,1.25,3.2,3.25,2.25,0.25,0.25,Crotone,0.88,1.98,1.88,0.566070806,-0.25
I2,7/3/2020,Pisa,Livorno,1,0,Pisa,Pisa,1,1.1,2.1,3.1,3.8,-0.25,-0.25,Pisa,0.465,1.93,1.93,0.515370593,-0.25
F1,7/3/2020,Angers,Nantes,2,0,Angers,Draw,0,-1,2.3,3,3.5,0,-0.25,Angers,0,1.79,2.15,0.383741626,0
F1,7/3/2020,Dijon,Toulouse,2,1,Dijon,Dijon,1,0.83,1.83,3.6,4.5,-0.75,-0.5,Dijon,0.51,2.02,1.77,0.735066149,-0.75
F1,7/3/2020,Metz,Nimes,2,1,Metz,Nimes,0,-1,2.4,3.2,3.1,-0.25,-0.25,Metz,-0.5,2.06,1.87,0.407812756,0.25
F1,7/3/2020,Nice,Monaco,2,1,Nice,Nice,1,2.4,3.4,3.6,2.1,0.25,0.25,Nice,1.06,2.06,1.87,0.399219361,0.25
F1,7/3/2020,Reims,Brest,1,0,Reims,Reims,1,0.8,1.8,3.6,4.75,-0.5,-0.5,Reims,1.01,2.01,1.92,0.353120009,-0.5
F2,7/3/2020,Ajaccio,Lorient,1,0,Ajaccio,Ajaccio,1,2.1,3.1,3,2.45,0,0,Ajaccio,1.13,2.13,1.75,0.404081138,0
B1,7/3/2020,Anderlecht,Waregem,7,0,Anderlecht,Anderlecht,1,0.4,1.4,4.5,8,-1.5,-1.25,Anderlecht,0.83,1.83,2.02,0.673866284,-1.5
B1,7/3/2020,Club Brugge,Cercle Brugge,2,1,Club Brugge,Club Brugge,1,0.33,1.33,5,8,-1.25,-1.5,Cercle Brugge,-0.5,1.93,1.93,0.523884504,-1.25
B1,7/3/2020,Gent,Charleroi,1,4,Charleroi,Charleroi,1,3.33,1.8,3.75,4.33,-0.5,-0.5,Charleroi,0.9,1.95,1.9,0.420146222,0.5
